x  f 
4.3500 0.248627 
4.3853 0.252241 
4.4184 0.255675 
4.4537 0.259298 
4.4868 0.263297 
4.5199 0.267201 
4.5552 0.271240 
4.5883 0.274951 
4.6236 0.278284 
4.6566 0.281977 
4.6919 0.285526 
4.7250 0.289490 
4.7581 0.293280 
4.7934 0.296956 
4.8264 0.300516 
4.8617 0.303773 
4.8948 0.307146 
4.9278 0.310534 
4.9631 0.313774 
4.9962 0.316840 
5.0314 0.320107 
5.0645 0.323081 
5.0997 0.326017 
5.1328 0.329424 
5.1659 0.332793 
5.2011 0.336208 
5.2342 0.339318 
5.2694 0.342416 
5.3025 0.345493 
5.3355 0.348560 
5.3708 0.351698 
5.4038 0.354571 
5.4368 0.357582 
5.4721 0.360215 
5.5051 0.362984 
5.5403 0.365527 
5.5734 0.367955 
5.6064 0.370345 
5.6416 0.372379 
5.6747 0.374579 
5.7099 0.376611 
5.7429 0.378663 
5.7759 0.380806 
5.8112 0.382966 
5.8442 0.385099 
5.8772 0.387148 
5.9124 0.388991 
5.9454 0.390582 
5.9806 0.392247 
6.0137 0.394000 
6.0467 0.395496 
6.0819 0.396902 
6.1149 0.398101 
6.1479 0.399243 
6.1831 0.400292 
6.2161 0.401540 
6.2513 0.402465 
6.2843 0.403529 
6.3173 0.404424 
6.3525 0.404933 
6.3855 0.405866 
6.4206 0.406424 
6.4536 0.407102 
6.4866 0.407726 
6.5218 0.407820 
6.5548 0.408115 
6.5878 0.408281 
6.6229 0.408194 
6.6559 0.408208 
6.6889 0.408171 
6.7241 0.407966 
6.7570 0.407786 
6.7922 0.407387 
6.8252 0.407052 
6.8582 0.406560 
6.8933 0.405739 
6.9263 0.405150 
6.9592 0.404244 
6.9944 0.403228 
7.0274 0.402680 
7.0603 0.401853 
7.0955 0.400875 
7.1284 0.400041 
7.1614 0.398903 
7.1965 0.397659 
7.2295 0.396549 
7.2646 0.395089 
7.2976 0.393697 
7.3305 0.392271 
7.3656 0.390664 
7.3986 0.389404 
7.4315 0.388007 
7.4666 0.386358 
7.4996 0.384857 
7.5347 0.383011 
7.5676 0.381334 
7.6006 0.379724 
7.6357 0.377848 
7.6686 0.376214 
7.7015 0.374557 
7.7367 0.372565 
7.7696 0.370800 
7.8025 0.368999 
7.8376 0.366852 
7.8705 0.364930 
7.9034 0.363051 
7.9385 0.360657 
7.9715 0.358607 
8.0044 0.356622 
8.0395 0.354275 
8.0724 0.352191 
8.1053 0.349951 
8.1404 0.347510 
8.1733 0.345316 
8.2062 0.343023 
8.2413 0.340667 
8.2742 0.338532 
8.3071 0.336296 
8.3421 0.334236 
8.3750 0.332159 
8.4101 0.329782 
8.4430 0.327446 
8.4759 0.325106 
8.5110 0.322808 
8.5438 0.320626 
8.5767 0.318237 
8.6096 0.315710 
8.6447 0.313041 
8.6775 0.310436 
8.7126 0.307994 
8.7455 0.305472 
8.7783 0.302847 
8.8112 0.300369 
8.8463 0.297676 
8.8791 0.295232 
8.9120 0.293050 
8.9470 0.290427 
8.9799 0.287989 
9.0128 0.285629 
9.0478 0.282874 
9.0807 0.280402 
9.1135 0.278148 
9.1486 0.275530 
9.1814 0.273108 
9.2142 0.270788 
9.2493 0.268123 
9.2821 0.265661 
9.3150 0.263370 
9.3500 0.260812 
9.3828 0.258390 
9.4157 0.256098 
9.4507 0.253620 
9.4835 0.251271 
9.5164 0.249104 
9.5514 0.246649 
9.5842 0.244293 
9.6170 0.242004 
9.6521 0.239599 
9.6849 0.237392 
9.7177 0.235127 
9.7505 0.233056 
9.7855 0.230912 
9.8183 0.228768 
9.8533 0.226687 
9.8862 0.224462 
9.9190 0.222247 
9.9518 0.220305 
9.9868 0.218260 
10.0196 0.216337 
10.0524 0.214612 
10.0852 0.212638 
10.1202 0.210803 
10.1530 0.209105 
10.1880 0.207169 
10.2208 0.205531 
10.2536 0.203758 
10.2863 0.201873 
10.3213 0.200181 
10.3541 0.198286 
10.3869 0.196493 
10.4197 0.194859 
10.4547 0.193053 
10.4874 0.191416 
10.5202 0.189818 
10.5552 0.188117 
10.5880 0.186494 
10.6207 0.184997 
10.6557 0.183331 
10.6885 0.181753 
10.7212 0.180174 
10.7540 0.178564 
10.7890 0.177037 
10.8217 0.175461 
10.8545 0.173903 
10.8873 0.172191 
10.9222 0.170504 
10.9550 0.168916 
10.9877 0.167231 
11.0205 0.165695 
11.0554 0.163982 
11.0882 0.162323 
11.1209 0.160725 
11.1558 0.158972 
11.1886 0.157436 
11.2213 0.155886 
11.2541 0.154332 
11.2868 0.152850 
11.3217 0.151260 
11.3545 0.149672 
11.3872 0.148156 
11.4221 0.146511 
11.4549 0.144909 
11.4876 0.143356 
11.5225 0.141613 
11.5552 0.140083 
11.5880 0.138468 
11.6207 0.136817 
11.6534 0.135284 
11.6883 0.133621 
11.7210 0.132102 
11.7538 0.130524 
11.7865 0.128921 
11.8214 0.127263 
11.8541 0.125512 
11.8868 0.123799 
11.9217 0.122097 
11.9544 0.120478 
11.9871 0.118882 
12.0198 0.117430 
12.0547 0.115922 
12.0874 0.114436 
12.1201 0.112952 
12.1550 0.111369 
12.1877 0.109881 
12.2204 0.108457 
12.2531 0.107024 
12.2879 0.105549 
12.3206 0.104113 
12.3511 0.102701 
12.3838 0.101263 
12.4187 0.099874 
12.4535 0.098477 
12.4840 0.097008 
12.5211 0.095649 
12.5516 0.094263 
12.5843 0.092808 
12.6191 0.091440 
12.6518 0.089993 
12.6844 0.088541 
12.7193 0.087177 
12.7498 0.085792 
12.7846 0.084502 
12.8173 0.083272 
12.8500 0.081954 
12.8826 0.080706 
12.9175 0.079327 
12.9479 0.078043 
12.9849 0.076717 
13.0154 0.075443 
13.0481 0.074166 
13.0807 0.072863 
13.1134 0.071566 
13.1504 0.070249 
13.1808 0.069064 
13.2135 0.067893 
13.2461 0.066752 
13.2810 0.065581 
13.3158 0.064352 
13.3462 0.063094 
13.3810 0.061857 
13.4115 0.060616 
13.4441 0.059406 
13.4811 0.058189 
13.5116 0.056998 
13.5442 0.055836 
13.5790 0.054605 
13.6138 0.053500 
13.6442 0.052435 
13.6769 0.051304 
13.7095 0.050319 
13.7443 0.049195 
13.7769 0.048100 
13.8095 0.046993 
13.8421 0.045823 
13.8769 0.044645 
13.9073 0.043506 
13.9443 0.042386 
13.9747 0.041271 
14.0073 0.040211 
14.0399 0.039126 
14.0747 0.038035 
14.1095 0.036997 
14.1443 0.035852 
14.1725 0.034787 
14.2073 0.033739 
14.2551 0.032692 
14.2725 0.031807 
14.3224 0.030809 
14.3702 0.029882 
14.4072 0.028882 
14.4376 0.027991 
14.4701 0.027050 
14.5027 0.026121 
14.5375 0.025248 
14.5722 0.024308 
14.6200 0.023377 
14.6504 0.022486 
14.6678 0.021646 
14.6873 0.020795 
14.7329 0.019965 
14.7655 0.019112 
14.8154 0.018259 
14.8653 0.017462 
14.8827 0.016723 
14.9022 0.015964 
14.9478 0.015113 
14.9847 0.014253 
15.0129 0.013378 
15.0498 0.012543 
15.0845 0.011783 
15.1344 0.010961 
15.1648 0.010239 
15.2126 0.009494 
15.2429 0.008795 
15.2798 0.008127 
15.3102 0.007424 
15.3427 0.006719 
15.3926 0.006028 
15.4425 0.005398 
15.4772 0.004739 
15.5119 0.004164 
15.5401 0.003560 
15.5769 0.002934 
15.6073 0.002391 
15.6398 0.001809 
15.6723 0.001189 
15.7092 0.000596 
15.7395 -0.000050 
15.7699 -0.000689 
15.8024 -0.001307 
15.8349 -0.001882 
15.8848 -0.002485 
15.9346 -0.003035 
15.9714 -0.003544 
15.9996 -0.004105 
16.0191 -0.004596 
16.0668 -0.005110 
16.1036 -0.005584 
16.1318 -0.006058 
16.1643 -0.006443 
16.1968 -0.006832 
16.2293 -0.007265 
16.2466 -0.007710 
16.2964 -0.008207 
16.3289 -0.008705 
16.3614 -0.009168 
16.3939 -0.009537 
16.4285 -0.009927 
16.4762 -0.010235 
16.5238 -0.010565 
16.5584 -0.010893 
16.6082 -0.011213 
16.6407 -0.011595 
16.6580 -0.011984 
16.6927 -0.012358 
16.7381 -0.012678 
16.7879 -0.012919 
16.8204 -0.013126 
16.8528 -0.013341 
16.8918 -0.013517 
16.9177 -0.013701 
16.9524 -0.013904 
16.9697 -0.014079 
17.0173 -0.014243 
17.0519 -0.014453 
17.0995 -0.014628 
17.1168 -0.014834 
17.1471 -0.015025 
17.1968 -0.015168 
17.2465 -0.015336 
17.2812 -0.015530 
17.3114 -0.015728 
17.3439 -0.015878 
17.3785 -0.015966 
17.4087 -0.016020 
17.4585 -0.015997 
17.4758 -0.016059 
17.5082 -0.016052 
17.5449 -0.016109 
17.5752 -0.016138 
17.6076 -0.016173 
17.6400 -0.016190 
17.6746 -0.016150 
17.7070 -0.016063 
17.7524 -0.015945 
17.7719 -0.015860 
17.8065 -0.015743 
