x  f 
mm   
0.0000 18200.555062 
0.0274 0.117627 
0.0547 0.080059 
0.0821 0.061211 
0.1075 0.051073 
0.1348 0.042434 
0.1622 0.038816 
0.1895 0.036658 
0.2149 0.037055 
0.2423 0.038854 
0.2696 0.038557 
0.2970 0.040515 
0.3224 0.041225 
0.3497 0.041548 
0.3771 0.044249 
0.4044 0.045094 
0.4298 0.047408 
0.4571 0.048314 
0.4845 0.047941 
0.5118 0.047981 
0.5372 0.048269 
0.5645 0.048758 
0.5919 0.050182 
0.6192 0.052014 
0.6446 0.054074 
0.6719 0.056192 
0.6992 0.057430 
0.7266 0.058069 
0.7519 0.058386 
0.7793 0.058538 
0.8066 0.058580 
0.8339 0.059854 
0.8593 0.061501 
0.8866 0.063215 
0.9139 0.065295 
0.9412 0.066625 
0.9666 0.067702 
0.9939 0.069137 
1.0212 0.070292 
1.0466 0.072183 
1.0739 0.074147 
1.1012 0.075011 
1.1285 0.076510 
1.1539 0.077754 
1.1812 0.079343 
1.2085 0.081477 
1.2358 0.083775 
1.2612 0.086070 
1.2885 0.087853 
1.3158 0.090133 
1.3431 0.092034 
1.3685 0.094525 
1.3958 0.096907 
1.4231 0.099203 
1.4504 0.101725 
1.4757 0.104030 
1.5030 0.106572 
1.5303 0.109330 
1.5556 0.112895 
1.5829 0.116572 
1.6102 0.119742 
1.6375 0.122584 
1.6629 0.125373 
1.6901 0.128003 
1.7174 0.131097 
1.7428 0.134490 
1.7700 0.137319 
1.7973 0.140055 
1.8246 0.142847 
1.8499 0.145651 
1.8772 0.148705 
1.9045 0.152123 
1.9318 0.155455 
1.9571 0.159137 
1.9844 0.162352 
2.0117 0.165329 
2.0370 0.168614 
2.0643 0.171812 
2.0915 0.175039 
2.1188 0.178448 
2.1441 0.181367 
2.1714 0.184014 
2.1987 0.187151 
2.2240 0.190378 
2.2512 0.193774 
2.2785 0.197102 
2.3058 0.199949 
2.3311 0.202899 
2.3583 0.205629 
2.3856 0.208496 
2.4109 0.211274 
2.4382 0.213944 
2.4654 0.216836 
2.4927 0.219762 
2.5180 0.222996 
2.5452 0.225840 
2.5725 0.228340 
2.5978 0.230981 
2.6250 0.233152 
2.6523 0.235186 
2.6795 0.237231 
2.7048 0.239574 
2.7321 0.242284 
2.7593 0.245066 
2.7846 0.248185 
2.8119 0.250703 
2.8391 0.252898 
2.8644 0.255607 
2.8916 0.258076 
2.9189 0.260642 
2.9461 0.263424 
2.9714 0.266204 
2.9986 0.268843 
3.0259 0.271763 
3.0512 0.274433 
3.0784 0.277101 
3.1056 0.279838 
3.1309 0.282653 
3.1581 0.285217 
3.1854 0.287702 
3.2126 0.290063 
3.2379 0.292508 
3.2651 0.295045 
3.2923 0.297442 
3.3176 0.299828 
3.3448 0.302091 
3.3720 0.304190 
3.3973 0.306453 
3.4245 0.308851 
3.4517 0.311142 
3.4770 0.313793 
3.5042 0.316160 
3.5314 0.318379 
3.5586 0.320336 
3.5839 0.322099 
3.6111 0.323767 
3.6383 0.325235 
3.6636 0.327293 
3.6908 0.329072 
3.7180 0.331130 
3.7432 0.333371 
3.7704 0.335381 
3.7976 0.337457 
3.8229 0.339165 
3.8501 0.340716 
3.8773 0.341953 
3.9025 0.343563 
3.9297 0.345164 
3.9569 0.346577 
3.9822 0.348406 
4.0094 0.349860 
4.0366 0.351264 
4.0618 0.352752 
4.0890 0.353805 
4.1162 0.354680 
4.1434 0.355599 
4.1686 0.356806 
4.1958 0.357638 
4.2230 0.358285 
4.2482 0.358910 
4.2754 0.359314 
4.3026 0.359840 
4.3278 0.361056 
4.3550 0.361851 
4.3822 0.362657 
4.4074 0.363402 
4.4346 0.363849 
4.4617 0.364483 
4.4870 0.365215 
4.5141 0.365882 
4.5413 0.366422 
4.5665 0.367020 
4.5937 0.367308 
4.6209 0.367689 
4.6461 0.368121 
4.6733 0.368589 
4.7004 0.369085 
4.7256 0.369794 
4.7528 0.370173 
4.7800 0.370425 
4.8052 0.370490 
4.8323 0.370376 
4.8595 0.370161 
4.8847 0.370046 
4.9119 0.370019 
4.9390 0.369748 
4.9642 0.369910 
4.9914 0.369803 
5.0185 0.369881 
5.0437 0.370047 
5.0709 0.369940 
5.0980 0.369901 
5.1232 0.369611 
5.1504 0.369281 
5.1756 0.368841 
5.2027 0.368378 
5.2299 0.368079 
5.2551 0.367768 
5.2822 0.367339 
5.3093 0.366940 
5.3345 0.366721 
5.3617 0.366135 
5.3888 0.365741 
5.4140 0.364811 
5.4411 0.363798 
5.4683 0.362750 
5.4934 0.361978 
5.5206 0.361279 
5.5458 0.360564 
5.5729 0.359878 
5.6000 0.358721 
5.6252 0.357917 
5.6523 0.356815 
5.6794 0.355909 
5.7046 0.355044 
