x  f 
mm   
0.0000 45594.106928 
0.0170 0.256951 
0.0340 0.118717 
0.0696 0.059067 
0.1037 0.040543 
0.1207 0.032633 
0.1377 0.029211 
0.1548 0.027540 
0.1903 0.024813 
0.2244 0.025544 
0.2414 0.027843 
0.2584 0.029604 
0.2754 0.032143 
0.3110 0.030853 
0.3450 0.029106 
0.3621 0.028719 
0.3791 0.027053 
0.3961 0.026735 
0.4317 0.026121 
0.4657 0.025889 
0.4827 0.026739 
0.4997 0.027462 
0.5167 0.028354 
0.5523 0.027640 
0.5863 0.027121 
0.6033 0.028221 
0.6203 0.029694 
0.6373 0.031700 
0.6729 0.033397 
0.7069 0.035025 
0.7239 0.037548 
0.7409 0.039985 
0.7579 0.042454 
0.7935 0.043623 
0.8275 0.044010 
0.8615 0.043857 
0.8785 0.044221 
0.8955 0.044455 
0.9310 0.044832 
0.9650 0.045472 
0.9820 0.047790 
0.9990 0.050279 
1.0160 0.052124 
1.0516 0.052914 
1.0856 0.052967 
1.1026 0.053752 
1.1196 0.055364 
1.1366 0.056682 
1.1536 0.058309 
1.1891 0.058724 
1.2231 0.058355 
1.2401 0.059658 
1.2571 0.061079 
1.2741 0.063131 
1.3096 0.064873 
1.3436 0.065828 
1.3775 0.067142 
1.3945 0.068779 
1.4115 0.069564 
1.4470 0.070089 
1.4810 0.070903 
1.5150 0.072030 
1.5320 0.074801 
1.5490 0.076797 
1.5845 0.077872 
1.6184 0.079642 
1.6524 0.080686 
1.6694 0.082704 
1.6864 0.084891 
1.7219 0.085852 
1.7558 0.087255 
1.7728 0.090384 
1.8068 0.092483 
1.8237 0.094645 
1.8592 0.095554 
1.8762 0.097757 
1.9102 0.098651 
1.9271 0.101071 
1.9441 0.103512 
1.9611 0.105783 
1.9781 0.108156 
2.0135 0.109329 
2.0475 0.111535 
2.0645 0.113952 
2.0814 0.116369 
2.0984 0.118560 
2.1154 0.120427 
2.1509 0.121419 
2.1678 0.123509 
2.2018 0.125083 
2.2187 0.128449 
2.2357 0.132076 
2.2527 0.135264 
2.2696 0.137499 
2.3051 0.138113 
2.3390 0.138054 
2.3560 0.139461 
2.3899 0.139679 
2.4069 0.140932 
2.4423 0.141970 
2.4763 0.143053 
2.5102 0.144084 
2.5271 0.146635 
2.5441 0.148704 
2.5611 0.150998 
2.5780 0.154420 
2.6135 0.156335 
2.6474 0.157472 
2.6813 0.158475 
2.6983 0.160305 
2.7152 0.161413 
2.7322 0.162159 
2.7676 0.161894 
2.7846 0.161943 
2.8185 0.162405 
2.8354 0.165393 
2.8524 0.168325 
2.8693 0.173568 
2.9048 0.177250 
2.9387 0.179256 
2.9726 0.181234 
2.9895 0.182937 
3.0065 0.184556 
3.0234 0.186488 
3.0403 0.189185 
3.0758 0.192514 
3.1097 0.194451 
3.1436 0.195535 
3.1605 0.196320 
3.1774 0.196985 
3.1944 0.198021 
3.2113 0.198500 
3.2468 0.197876 
3.2806 0.196664 
3.2976 0.196574 
3.3314 0.196203 
3.3484 0.197333 
3.3653 0.198339 
3.3823 0.199296 
3.4177 0.199467 
3.4515 0.199339 
3.4685 0.200920 
3.5024 0.202576 
3.5193 0.203452 
3.5362 0.205332 
3.5531 0.207247 
3.5701 0.208304 
3.6055 0.208106 
3.6393 0.209057 
3.6732 0.209006 
3.6901 0.209135 
3.7071 0.209938 
3.7240 0.210017 
3.7579 0.208532 
3.7932 0.208301 
3.8271 0.207570 
3.8440 0.207719 
3.8779 0.206876 
3.8948 0.205229 
3.9117 0.204763 
3.9286 0.204359 
3.9640 0.204307 
3.9809 0.205254 
4.0148 0.205341 
4.0486 0.205952 
4.0825 0.205261 
4.0994 0.205112 
4.1163 0.206065 
4.1517 0.205614 
4.1686 0.207580 
4.2024 0.208803 
4.2363 0.208515 
4.2701 0.209404 
4.2870 0.210080 
4.3039 0.211306 
4.3208 0.213853 
4.3562 0.213760 
4.3900 0.213658 
4.4238 0.212748 
4.4577 0.211764 
4.4746 0.212218 
4.4915 0.213750 
4.5084 0.216309 
4.5437 0.217407 
4.5776 0.219608 
4.5945 0.220048 
4.6283 0.219605 
4.6621 0.218100 
4.6790 0.217454 
4.6959 0.216661 
4.7128 0.216621 
4.7297 0.217252 
4.7650 0.216931 
4.7819 0.217995 
4.8157 0.217547 
4.8495 0.216505 
4.8664 0.216154 
4.9002 0.215026 
4.9171 0.215590 
4.9340 0.217748 
4.9509 0.218993 
4.9863 0.220227 
5.0200 0.219006 
5.0538 0.218542 
5.0707 0.217827 
5.1045 0.214773 
5.1214 0.213348 
5.1383 0.210542 
5.1552 0.207815 
5.1721 0.206536 
5.2074 0.203947 
5.2412 0.201386 
5.2581 0.200393 
5.2918 0.197411 
5.3087 0.195884 
5.3425 0.193738 
5.3594 0.191867 
5.3763 0.190767 
5.3932 0.189463 
5.4269 0.188806 
5.4622 0.188093 
5.4960 0.186984 
5.5129 0.186681 
5.5298 0.184134 
5.5635 0.180830 
5.5973 0.177376 
5.6142 0.175088 
5.6310 0.173408 
5.6479 0.172078 
5.6648 0.170823 
5.6817 0.170337 
5.7170 0.168817 
5.7339 0.167748 
5.7676 0.166138 
5.8014 0.163896 
5.8351 0.162189 
5.8689 0.160500 
5.9026 0.159260 
5.9363 0.157578 
5.9532 0.156250 
5.9885 0.154027 
6.0222 0.151742 
6.0391 0.151091 
6.0728 0.150953 
6.1066 0.149688 
6.1234 0.149084 
6.1572 0.148679 
6.1740 0.148808 
6.2078 0.149019 
6.2246 0.149540 
6.2415 0.149037 
6.2767 0.148018 
6.3105 0.147509 
6.3273 0.147997 
6.3611 0.148544 
6.3948 0.149009 
6.4285 0.148662 
6.4622 0.147848 
6.4959 0.147080 
6.5296 0.145982 
6.5465 0.145313 
6.5817 0.144379 
6.6154 0.143991 
6.6492 0.143580 
6.6829 0.142776 
6.7166 0.141755 
6.7334 0.140550 
6.7671 0.139360 
6.7840 0.138252 
6.8008 0.137829 
6.8177 0.137981 
6.8345 0.138034 
6.8514 0.138281 
6.8682 0.138287 
6.9019 0.137286 
6.9371 0.136415 
6.9708 0.136213 
6.9877 0.135926 
7.0214 0.135277 
7.0382 0.135353 
7.0719 0.134372 
7.0887 0.133952 
7.1224 0.132515 
7.1392 0.129965 
7.1729 0.127397 
7.1898 0.125587 
7.2066 0.124205 
7.2234 0.122936 
7.2403 0.121533 
7.2571 0.120665 
7.2755 0.120136 
7.3092 0.119546 
7.3428 0.118584 
7.3765 0.116841 
7.3933 0.114868 
7.4102 0.113027 
7.4438 0.111438 
7.4607 0.110858 
7.4943 0.109709 
7.5112 0.108574 
7.5280 0.107769 
7.5617 0.106238 
7.5785 0.105113 
7.5953 0.103864 
7.6290 0.101286 
7.6458 0.099907 
7.6626 0.098326 
7.6963 0.096972 
7.7131 0.096064 
7.7483 0.095171 
7.7636 0.094926 
7.7819 0.094112 
7.8156 0.092672 
7.8324 0.091345 
7.8660 0.089450 
7.8829 0.088142 
7.9165 0.086975 
7.9502 0.085397 
7.9838 0.084573 
8.0174 0.083816 
8.0511 0.082648 
8.0679 0.081515 
8.1015 0.079136 
8.1183 0.077526 
8.1351 0.076470 
8.1520 0.075479 
8.1856 0.075113 
8.2024 0.074747 
8.2192 0.074323 
8.2544 0.073573 
8.2712 0.072204 
8.3033 0.070560 
8.3384 0.069023 
8.3720 0.067981 
8.3889 0.067524 
8.4225 0.066970 
8.4561 0.066078 
8.4897 0.064581 
8.5233 0.063089 
8.5401 0.061937 
8.5569 0.061210 
8.5905 0.060855 
8.6241 0.060331 
8.6577 0.059485 
8.6745 0.058273 
8.6913 0.057285 
8.7081 0.056394 
8.7249 0.055973 
8.7585 0.055778 
8.7753 0.055326 
8.8089 0.054272 
8.8257 0.052751 
8.8425 0.051300 
8.8593 0.050022 
8.8761 0.049046 
8.8929 0.048387 
8.9265 0.047732 
8.9433 0.047104 
8.9769 0.046463 
9.0105 0.045771 
9.0273 0.044861 
9.0609 0.043810 
9.0960 0.042806 
9.1128 0.042017 
9.1295 0.041257 
9.1631 0.040376 
9.1799 0.039637 
9.1967 0.038886 
9.2303 0.038071 
9.2638 0.036911 
9.2806 0.035772 
9.3142 0.034739 
9.3478 0.033729 
9.3813 0.033148 
9.4149 0.032599 
9.4317 0.031944 
9.4652 0.031027 
9.4988 0.030102 
9.5156 0.029524 
9.5324 0.029086 
9.5491 0.028725 
9.5827 0.028202 
9.5995 0.027201 
9.6330 0.026357 
9.6666 0.025626 
9.7001 0.024929 
9.7337 0.024338 
9.7505 0.023672 
9.7672 0.022959 
9.8008 0.022049 
9.8176 0.021430 
9.8511 0.020833 
9.8679 0.020248 
9.9014 0.019605 
9.9182 0.019023 
9.9517 0.018359 
9.9853 0.017809 
10.0020 0.017332 
10.0188 0.016875 
10.0356 0.016331 
10.0523 0.015586 
10.0691 0.014900 
10.1026 0.014252 
10.1361 0.013821 
10.1529 0.013540 
10.1697 0.013201 
10.2032 0.012738 
10.2200 0.012166 
10.2535 0.011441 
10.2702 0.010997 
10.2870 0.010626 
10.3205 0.010328 
10.3540 0.010076 
10.3708 0.009816 
10.4043 0.009505 
10.4211 0.009168 
10.4378 0.008792 
10.4713 0.008380 
10.4881 0.008074 
10.5049 0.007620 
10.5384 0.007094 
10.5719 0.006668 
10.6054 0.006200 
10.6221 0.005920 
10.6556 0.005570 
10.6891 0.005237 
10.7226 0.005093 
10.7470 0.004925 
10.7637 0.004774 
10.7805 0.004481 
10.8064 0.003993 
10.8231 0.003678 
10.8475 0.003551 
10.8810 0.003625 
10.9068 0.003673 
10.9403 0.003511 
10.9647 0.003262 
10.9814 0.003031 
11.0149 0.002868 
11.0484 0.002791 
