x  f 
mm   
0.0000 14603.083654 
0.0302 0.089866 
0.0446 0.093783 
0.0748 0.069094 
0.1050 0.058530 
0.1352 0.050177 
0.1655 0.041508 
0.1957 0.037732 
0.2259 0.034610 
0.2561 0.034398 
0.2705 0.038784 
0.3007 0.041666 
0.3309 0.045084 
0.3611 0.048486 
0.3913 0.050269 
0.4215 0.051005 
0.4517 0.050669 
0.4661 0.051712 
0.4963 0.051611 
0.5264 0.051410 
0.5566 0.052580 
0.5868 0.053071 
0.6170 0.053547 
0.6314 0.056316 
0.6616 0.057658 
0.6918 0.059020 
0.7220 0.060141 
0.7521 0.061164 
0.7823 0.061478 
0.8125 0.062484 
0.8427 0.063933 
0.8571 0.066672 
0.8872 0.069520 
0.9174 0.071446 
0.9476 0.073685 
0.9778 0.076024 
0.9921 0.078704 
1.0223 0.080311 
1.0525 0.082284 
1.0826 0.083115 
1.1128 0.085089 
1.1430 0.087287 
1.1573 0.090123 
1.1875 0.093706 
1.2177 0.095864 
1.2478 0.099394 
1.2780 0.102458 
1.2924 0.107065 
1.3225 0.110564 
1.3527 0.113667 
1.3828 0.116472 
1.4130 0.117783 
1.4431 0.119536 
1.4575 0.121822 
1.4876 0.122855 
1.5178 0.124876 
1.5479 0.127205 
1.5781 0.130705 
1.5924 0.135565 
1.6226 0.139213 
1.6527 0.141244 
1.6829 0.142364 
1.6972 0.145694 
1.7274 0.147738 
1.7575 0.150092 
1.7876 0.153399 
1.8178 0.155364 
1.8479 0.157552 
1.8623 0.161016 
1.8924 0.163415 
1.9225 0.167177 
1.9526 0.169273 
1.9670 0.172318 
1.9971 0.173901 
2.0272 0.175426 
2.0574 0.176846 
2.0875 0.179868 
2.1018 0.184421 
2.1320 0.186083 
2.1621 0.188481 
2.1922 0.191598 
2.2065 0.193985 
2.2367 0.196325 
2.2668 0.197646 
2.2969 0.197907 
2.3270 0.198988 
2.3413 0.200803 
2.3714 0.201891 
2.4016 0.202559 
2.4317 0.204747 
2.4460 0.206847 
2.4761 0.208865 
2.5062 0.210359 
2.5363 0.210251 
2.5506 0.212935 
2.5807 0.213440 
2.6108 0.214272 
2.6409 0.215128 
2.6553 0.215900 
2.6854 0.215198 
2.7155 0.214623 
2.7456 0.214885 
2.7756 0.215326 
2.7900 0.217383 
2.8201 0.217327 
2.8502 0.218057 
2.8802 0.218353 
2.8946 0.219733 
2.9247 0.220714 
2.9547 0.221719 
2.9691 0.223634 
2.9991 0.224704 
3.0292 0.225129 
3.0593 0.225666 
3.0736 0.227102 
3.1037 0.227428 
3.1338 0.227862 
3.1638 0.226341 
3.1939 0.225903 
3.2082 0.227605 
3.2383 0.227415 
3.2684 0.226808 
3.2827 0.228460 
3.3128 0.226971 
3.3428 0.227351 
3.3729 0.227840 
3.3872 0.229192 
3.4173 0.229520 
3.4473 0.229717 
3.4617 0.231435 
3.4917 0.230839 
3.5218 0.231225 
3.5361 0.231661 
3.5661 0.232955 
3.5962 0.235201 
3.6262 0.238599 
3.6563 0.240404 
3.6706 0.242569 
3.7007 0.242329 
3.7307 0.241649 
3.7450 0.243086 
3.7751 0.242355 
3.8051 0.242276 
3.8351 0.243802 
3.8494 0.244384 
3.8795 0.244617 
3.9095 0.244169 
3.9238 0.243462 
3.9539 0.242279 
3.9839 0.241280 
3.9982 0.240386 
4.0282 0.239385 
4.0583 0.237524 
4.0883 0.236931 
4.1026 0.237156 
4.1326 0.236563 
4.1627 0.235801 
4.1770 0.234837 
4.2070 0.234711 
4.2370 0.233002 
4.2513 0.233201 
4.2813 0.232509 
4.3114 0.231908 
4.3257 0.232028 
4.3557 0.231916 
4.3857 0.231068 
4.4157 0.229208 
4.4300 0.229166 
4.4600 0.227370 
4.4900 0.226331 
4.5043 0.225954 
4.5343 0.224749 
4.5643 0.223580 
4.5786 0.223380 
4.6086 0.221381 
4.6386 0.218517 
4.6529 0.215632 
4.6829 0.212807 
4.7129 0.210816 
4.7272 0.210464 
4.7572 0.210312 
4.7872 0.209207 
4.8015 0.208819 
4.8315 0.207945 
4.8615 0.205115 
4.8758 0.204868 
4.9058 0.203974 
4.9358 0.202983 
4.9501 0.203405 
4.9801 0.203221 
5.0100 0.202293 
5.0243 0.201988 
5.0543 0.201222 
5.0843 0.199620 
5.0986 0.199213 
5.1286 0.198328 
5.1585 0.196585 
5.1728 0.196274 
5.2028 0.195407 
5.2328 0.194245 
5.2471 0.194283 
5.2770 0.192942 
5.3070 0.191535 
5.3213 0.190083 
5.3513 0.188906 
5.3812 0.186930 
5.3955 0.185547 
5.4255 0.184889 
5.4554 0.182716 
5.4697 0.182478 
5.4997 0.180955 
5.5296 0.179527 
5.5439 0.178766 
5.5739 0.176901 
5.5881 0.176050 
5.6181 0.174175 
5.6481 0.173459 
5.6623 0.172634 
5.6923 0.171412 
5.7223 0.170189 
5.7365 0.168863 
5.7665 0.167431 
5.7807 0.166572 
5.8107 0.165287 
5.8406 0.163908 
5.8549 0.163102 
5.8849 0.161755 
5.9148 0.160238 
5.9291 0.159167 
5.9590 0.157684 
5.9890 0.155533 
6.0032 0.154558 
6.0332 0.153209 
6.0631 0.151152 
6.0774 0.150731 
6.1073 0.148615 
6.1216 0.147322 
6.1515 0.146466 
6.1814 0.144481 
6.1957 0.143940 
6.2256 0.142155 
6.2399 0.140654 
6.2698 0.139199 
6.2997 0.137472 
6.3140 0.136843 
6.3439 0.135190 
6.3738 0.133957 
6.3881 0.133339 
6.4180 0.131630 
6.4323 0.131355 
6.4622 0.130063 
6.4921 0.128414 
6.5064 0.127532 
6.5363 0.125833 
6.5662 0.124514 
6.5804 0.123513 
6.6104 0.122213 
6.6246 0.120728 
6.6545 0.119397 
6.6688 0.118337 
6.6987 0.116337 
6.7286 0.115164 
6.7428 0.113595 
6.7727 0.112051 
6.7870 0.111372 
6.8169 0.109627 
6.8468 0.108439 
6.8610 0.106729 
6.8909 0.104897 
6.9052 0.103617 
6.9351 0.101919 
6.9650 0.101194 
6.9792 0.100073 
7.0091 0.098867 
7.0234 0.098291 
7.0533 0.096589 
7.0675 0.095547 
7.0974 0.094291 
7.1273 0.092588 
7.1415 0.091528 
7.1714 0.090341 
7.2013 0.089128 
7.2155 0.088184 
7.2454 0.086860 
7.2597 0.085887 
7.2895 0.084531 
7.3038 0.083522 
7.3337 0.082380 
7.3635 0.080837 
7.3778 0.079965 
7.4076 0.078388 
7.4219 0.077143 
7.4518 0.076349 
7.4816 0.074783 
7.4959 0.073811 
7.5257 0.073017 
7.5400 0.071497 
7.5698 0.070298 
7.5841 0.069540 
7.6139 0.067978 
7.6282 0.067116 
7.6580 0.066583 
7.6879 0.065429 
7.7021 0.064721 
7.7320 0.063839 
7.7462 0.062706 
7.7761 0.061818 
7.7903 0.061054 
7.8201 0.060264 
7.8500 0.059501 
7.8642 0.058726 
7.8941 0.057942 
7.9083 0.056942 
7.9382 0.055937 
7.9524 0.055173 
7.9822 0.053956 
7.9964 0.053382 
8.0263 0.052791 
8.0561 0.051765 
8.0704 0.051135 
8.1002 0.050403 
8.1144 0.049277 
8.1443 0.048512 
8.1585 0.048040 
8.1883 0.047122 
8.2025 0.046476 
8.2324 0.045838 
8.2622 0.044848 
8.2764 0.044232 
8.3063 0.043741 
8.3205 0.043062 
8.3503 0.042492 
8.3645 0.041847 
8.3944 0.040950 
8.4086 0.040405 
8.4384 0.039735 
8.4682 0.039063 
8.4824 0.038761 
8.5123 0.038341 
8.5407 0.037844 
8.5563 0.037535 
8.5705 0.037070 
8.6003 0.036295 
8.6145 0.035876 
8.6444 0.035292 
8.6742 0.034614 
8.6884 0.034382 
8.7182 0.033883 
8.7324 0.033366 
8.7466 0.032973 
8.7622 0.032475 
8.7764 0.032008 
8.8062 0.031551 
8.8204 0.031078 
8.8503 0.030542 
8.8645 0.030225 
8.8943 0.029845 
8.9085 0.029447 
8.9383 0.029089 
8.9525 0.028798 
8.9823 0.028568 
8.9965 0.028462 
9.0263 0.028264 
9.0561 0.027982 
9.0703 0.027683 
9.0845 0.027371 
9.1143 0.027025 
9.1441 0.026629 
9.1583 0.026440 
9.1881 0.026236 
9.2023 0.025925 
9.2321 0.025660 
9.2462 0.025315 
9.2760 0.025084 
9.2902 0.024946 
9.3058 0.024666 
9.3342 0.024452 
9.3640 0.024029 
9.3782 0.023667 
9.4080 0.023409 
9.4222 0.023082 
9.4520 0.022713 
9.4817 0.022403 
9.4959 0.022117 
9.5257 0.021831 
9.5541 0.021632 
9.5839 0.021355 
9.5980 0.021000 
9.6278 0.020762 
9.6420 0.020590 
9.6718 0.020433 
9.7016 0.020267 
9.7157 0.019901 
9.7455 0.019589 
9.7597 0.019396 
9.7739 0.019184 
9.8036 0.018944 
9.8178 0.018773 
9.8476 0.018477 
9.8618 0.018134 
9.8915 0.017857 
9.9057 0.017504 
9.9355 0.017056 
9.9496 0.016746 
9.9652 0.016445 
9.9950 0.016052 
10.0092 0.015908 
10.0233 0.015801 
10.0531 0.015680 
10.0673 0.015572 
10.0814 0.015316 
10.1112 0.015094 
10.1410 0.014866 
10.1551 0.014754 
10.1693 0.014608 
10.1990 0.014404 
10.2132 0.014311 
10.2430 0.014076 
10.2571 0.013907 
10.2869 0.013755 
10.3011 0.013617 
10.3166 0.013513 
10.3450 0.013450 
10.3747 0.013373 
10.3889 0.013231 
10.4186 0.013032 
10.4328 0.012934 
10.4484 0.012826 
10.4625 0.012745 
10.4923 0.012638 
10.5206 0.012460 
10.5362 0.012276 
10.5645 0.012095 
10.5942 0.011997 
10.6084 0.011870 
10.6381 0.011783 
10.6523 0.011741 
10.6820 0.011691 
10.6962 0.011603 
10.7259 0.011411 
10.7401 0.011253 
10.7556 0.011079 
10.7839 0.010984 
10.7981 0.010967 
10.8307 0.010979 
10.8420 0.010990 
10.8646 0.010955 
10.8943 0.010836 
10.9156 0.010593 
10.9297 0.010312 
10.9594 0.010014 
10.9736 0.009809 
10.9962 0.009658 
11.0175 0.009590 
11.0472 0.009549 
11.0698 0.009499 
11.0910 0.009352 
11.1193 0.009154 
11.1491 0.008979 
11.1717 0.008709 
11.1929 0.008403 
11.2156 0.008022 
11.2368 0.007653 
11.2665 0.007461 
11.2877 0.007326 
11.3174 0.007270 
11.3315 0.007308 
11.3612 0.007202 
11.3825 0.007098 
11.4150 0.006911 
11.4334 0.006648 
11.4588 0.006444 
11.4701 0.006219 
11.4928 0.006033 
11.5069 0.005855 
11.5281 0.005667 
11.5507 0.005515 
11.5790 0.005396 
11.5946 0.005321 
11.6243 0.005260 
11.6384 0.005246 
11.6596 0.005235 
11.6836 0.005193 
11.7062 0.005098 
11.7246 0.004931 
11.7472 0.004659 
11.7642 0.004368 
11.7769 0.004114 
11.8080 0.003901 
11.8292 0.003736 
11.8419 0.003578 
11.8730 0.003426 
11.8858 0.003306 
11.9013 0.003154 
11.9296 0.002969 
11.9536 0.002756 
11.9748 0.002494 
12.0016 0.002369 
12.0313 0.002346 
12.0610 0.002384 
12.0751 0.002565 
12.0963 0.002722 
12.1189 0.002872 
12.1358 0.002956 
12.1627 0.002935 
