x  f 
1.3238 0.281078 
1.3320 0.281495 
1.3486 0.281939 
1.3651 0.282155 
1.3734 0.281524 
1.3899 0.281405 
1.3982 0.283055 
1.4148 0.285470 
1.4313 0.292345 
1.4478 0.299497 
1.4644 0.302856 
1.4727 0.307245 
1.4892 0.309897 
1.5057 0.309646 
1.5140 0.311976 
1.5305 0.308386 
1.5471 0.301867 
1.5636 0.297157 
1.5802 0.293390 
1.5884 0.292909 
1.5967 0.293970 
1.6132 0.294031 
1.6215 0.295536 
1.6298 0.296402 
1.6463 0.295387 
1.6546 0.295525 
1.6711 0.290727 
1.6876 0.286616 
1.7042 0.283067 
1.7207 0.279426 
1.7290 0.278938 
1.7372 0.280081 
1.7538 0.281814 
1.7620 0.283988 
1.7786 0.284152 
1.7868 0.284671 
1.7951 0.283364 
1.8116 0.280461 
1.8282 0.277322 
1.8364 0.274953 
1.8530 0.272724 
1.8612 0.271194 
1.8695 0.271802 
1.8777 0.273572 
1.8943 0.273423 
1.9025 0.274513 
1.9108 0.272934 
1.9273 0.270264 
1.9356 0.268010 
1.9439 0.263514 
1.9604 0.259551 
1.9687 0.258259 
1.9769 0.257098 
1.9852 0.255694 
2.0017 0.253840 
2.0172 0.251729 
2.0255 0.252416 
2.0420 0.253808 
2.0585 0.255236 
2.0668 0.256566 
2.0833 0.255877 
2.0998 0.253774 
2.1081 0.252264 
2.1246 0.250218 
2.1411 0.247543 
2.1494 0.245698 
2.1659 0.243308 
2.1824 0.241555 
2.1907 0.242019 
2.2072 0.242101 
2.2237 0.242245 
2.2320 0.244226 
2.2485 0.243484 
2.2568 0.244025 
2.2650 0.245343 
2.2816 0.244389 
2.2898 0.245466 
2.2981 0.244948 
2.3063 0.244721 
2.3229 0.243895 
2.3311 0.245094 
2.3476 0.244804 
2.3642 0.244140 
2.3724 0.244331 
2.3889 0.240864 
2.3972 0.240949 
2.4055 0.240373 
2.4137 0.241570 
2.4302 0.243490 
2.4385 0.244700 
2.4467 0.245874 
2.4633 0.243429 
2.4870 0.239879 
2.4953 0.237327 
2.5118 0.233916 
2.5200 0.231723 
2.5283 0.228535 
2.5448 0.225398 
2.5613 0.222711 
2.5696 0.221336 
2.5861 0.220741 
2.6026 0.220839 
2.6191 0.220406 
2.6356 0.220586 
2.6439 0.221814 
2.6604 0.222912 
2.6769 0.224051 
2.6934 0.223940 
2.7016 0.224841 
2.7182 0.223232 
2.7347 0.222038 
2.7429 0.220294 
2.7512 0.217313 
2.7594 0.214654 
2.7677 0.210538 
2.7842 0.206486 
2.7924 0.204565 
2.8089 0.202739 
2.8172 0.203952 
2.8254 0.205362 
2.8337 0.205479 
2.8502 0.204478 
2.8739 0.203501 
2.8904 0.203078 
2.9069 0.201992 
2.9234 0.201629 
2.9399 0.198527 
2.9482 0.197278 
2.9647 0.194726 
2.9812 0.190678 
2.9895 0.188732 
2.9977 0.186304 
3.0142 0.185715 
3.0307 0.186511 
3.0390 0.186559 
3.0555 0.186063 
3.0637 0.185269 
3.0720 0.184602 
3.0802 0.184136 
3.0967 0.182521 
3.1050 0.181819 
3.1132 0.180232 
3.1215 0.178026 
3.1297 0.176736 
3.1380 0.174212 
3.1545 0.171745 
3.1627 0.170444 
3.1792 0.169059 
3.2029 0.169118 
3.2194 0.168929 
3.2359 0.169633 
3.2524 0.170409 
3.2606 0.171503 
3.2771 0.171942 
3.2936 0.171314 
3.3101 0.170300 
3.3184 0.169321 
3.3349 0.167272 
3.3431 0.164560 
3.3596 0.160554 
3.3761 0.156720 
3.3843 0.154433 
3.3926 0.152584 
3.4091 0.150004 
3.4256 0.147527 
3.4338 0.145519 
3.4421 0.143882 
3.4503 0.144798 
3.4586 0.144742 
3.4668 0.145302 
3.4750 0.146460 
3.4915 0.146820 
3.5070 0.147332 
3.5235 0.145932 
3.5400 0.143864 
3.5482 0.142804 
3.5647 0.142427 
3.5812 0.143087 
3.5977 0.143684 
3.6059 0.144221 
3.6224 0.144227 
3.6306 0.143553 
3.6471 0.142162 
3.6636 0.140624 
3.6719 0.138405 
3.6801 0.136408 
3.6883 0.133859 
3.7048 0.130674 
3.7131 0.128178 
3.7213 0.125466 
3.7295 0.123522 
3.7378 0.121402 
3.7615 0.118340 
3.7780 0.116548 
3.7944 0.115597 
3.8027 0.116336 
3.8192 0.117822 
3.8356 0.119609 
3.8439 0.121335 
3.8604 0.123440 
3.8768 0.125170 
3.8933 0.125533 
3.9016 0.125656 
3.9180 0.124805 
3.9263 0.124230 
3.9345 0.123400 
3.9428 0.122284 
3.9592 0.120222 
3.9757 0.116616 
3.9840 0.114378 
3.9922 0.112070 
4.0159 0.109571 
4.0324 0.107685 
4.0488 0.105817 
4.0653 0.105082 
4.0735 0.104828 
4.0900 0.104369 
4.0983 0.103627 
4.1065 0.102949 
4.1230 0.102172 
4.1394 0.101240 
4.1559 0.100427 
4.1641 0.099574 
4.1724 0.098936 
4.1889 0.098633 
4.1971 0.098893 
4.2136 0.099182 
4.2372 0.099524 
4.2537 0.099859 
4.2702 0.099621 
4.2784 0.099201 
4.2949 0.098255 
4.3113 0.097579 
4.3196 0.097092 
4.3278 0.096566 
4.3443 0.095995 
4.3608 0.095661 
4.3690 0.096318 
4.3772 0.096537 
4.3855 0.096940 
4.4019 0.095711 
4.4184 0.094420 
4.4349 0.094199 
4.4431 0.094095 
4.4668 0.094007 
4.4750 0.093600 
4.4914 0.092611 
4.4997 0.091525 
4.5161 0.090371 
4.5326 0.089185 
4.5408 0.087878 
4.5573 0.086472 
4.5655 0.084929 
4.5820 0.083016 
4.5902 0.081461 
4.6067 0.079382 
4.6231 0.077536 
4.6314 0.076439 
4.6396 0.075460 
4.6561 0.074642 
4.6715 0.073957 
4.6880 0.073567 
4.7044 0.073545 
4.7209 0.073329 
4.7373 0.073360 
4.7538 0.073290 
4.7702 0.073379 
4.7785 0.073751 
4.7867 0.074011 
4.8032 0.073851 
4.8114 0.073765 
4.8278 0.073366 
4.8361 0.073061 
4.8443 0.072692 
4.8680 0.071999 
4.8762 0.071660 
4.8926 0.070639 
4.9009 0.069578 
4.9173 0.067928 
4.9255 0.066546 
4.9420 0.065368 
4.9502 0.065107 
4.9584 0.065149 
4.9749 0.064748 
4.9831 0.065296 
4.9914 0.065452 
5.0078 0.065910 
5.0243 0.067120 
5.0479 0.068073 
5.0644 0.069204 
5.0808 0.070411 
5.0972 0.071281 
5.1137 0.071875 
5.1219 0.072586 
5.1301 0.072972 
5.1384 0.072978 
5.1548 0.072922 
5.1713 0.072174 
5.1877 0.071010 
5.2042 0.069660 
5.2124 0.067799 
5.2288 0.065779 
5.2525 0.063675 
5.2607 0.061469 
5.2771 0.059833 
5.2854 0.058422 
5.3018 0.056687 
5.3100 0.054997 
5.3182 0.053316 
5.3347 0.051578 
5.3511 0.050106 
5.3594 0.048826 
5.3676 0.047901 
5.3758 0.047163 
5.3922 0.046818 
5.4005 0.046977 
5.4241 0.046717 
5.4405 0.046329 
5.4570 0.045375 
5.4652 0.044027 
5.4816 0.042599 
5.4981 0.041175 
5.5145 0.039878 
5.5227 0.038377 
5.5309 0.037014 
5.5474 0.035185 
5.5556 0.033645 
5.5720 0.032339 
5.5957 0.030531 
5.6121 0.029069 
5.6285 0.027673 
5.6368 0.026355 
5.6532 0.025501 
5.6696 0.025057 
5.6861 0.024423 
5.6943 0.024108 
5.7107 0.023910 
5.7189 0.023534 
5.7354 0.023692 
5.7518 0.024045 
5.7754 0.024410 
5.7836 0.025282 
5.8001 0.026191 
5.8083 0.027140 
5.8165 0.028364 
5.8329 0.029376 
5.8411 0.030491 
5.8494 0.031760 
5.8576 0.033050 
5.8658 0.034450 
5.8740 0.035699 
5.8904 0.037090 
5.9058 0.038426 
5.9140 0.039306 
5.9305 0.040304 
5.9387 0.040811 
5.9551 0.040999 
5.9715 0.041383 
5.9798 0.041729 
5.9962 0.042258 
6.0044 0.043044 
6.0208 0.043532 
6.0290 0.044018 
6.0455 0.044575 
6.0691 0.045177 
6.0855 0.045863 
6.1019 0.046402 
6.1101 0.046654 
6.1266 0.046624 
6.1430 0.046688 
6.1512 0.047037 
6.1676 0.047541 
6.1758 0.047999 
6.1840 0.048481 
6.2076 0.048477 
6.2241 0.048310 
6.2323 0.048237 
6.2487 0.047955 
6.2651 0.047763 
6.2815 0.047519 
6.2979 0.047221 
6.3062 0.047017 
6.3144 0.046696 
6.3226 0.046300 
6.3462 0.045753 
6.3626 0.045223 
6.3790 0.044704 
6.3954 0.044148 
6.4036 0.043785 
6.4200 0.043197 
6.4365 0.042329 
6.4529 0.041585 
6.4611 0.040401 
6.4775 0.039461 
6.5011 0.038782 
6.5093 0.037699 
6.5257 0.037078 
6.5421 0.036506 
6.5585 0.035890 
6.5667 0.036032 
6.5832 0.036208 
6.5914 0.035984 
6.5996 0.035918 
6.6232 0.035644 
6.6314 0.035123 
6.6478 0.034867 
6.6560 0.034750 
6.6724 0.034704 
6.6888 0.035314 
6.6970 0.036139 
6.7134 0.037265 
6.7216 0.038269 
6.7319 0.039093 
6.7462 0.039982 
6.7616 0.040424 
6.7698 0.041274 
6.7862 0.041984 
6.7944 0.042581 
6.8108 0.043452 
6.8272 0.044019 
6.8436 0.044650 
6.8518 0.045135 
6.8754 0.045411 
6.8867 0.045863 
6.9082 0.046021 
6.9164 0.046064 
6.9328 0.045749 
6.9410 0.045459 
6.9574 0.045101 
6.9656 0.044680 
6.9738 0.044321 
6.9902 0.043850 
7.0138 0.043068 
7.0333 0.042337 
7.0466 0.041426 
7.0630 0.040359 
7.0794 0.039417 
7.0876 0.038290 
7.1040 0.036972 
7.1225 0.035458 
7.1389 0.033536 
7.1471 0.031523 
7.1686 0.029678 
7.1799 0.027745 
7.1932 0.025879 
7.2096 0.024053 
7.2178 0.022058 
7.2260 0.020092 
7.2444 0.018028 
7.2608 0.015673 
7.2772 0.013096 
7.2936 0.010040 
7.3018 0.007049 
7.3100 0.004175 
7.3315 0.001596 
7.3397 -0.000488 
7.3479 -0.002679 
7.3561 -0.004405 
7.3745 -0.006113 
7.3961 -0.008017 
7.4043 -0.009795 
7.4155 -0.011777 
7.4319 -0.013533 
7.4534 -0.015219 
7.4688 -0.016886 
7.4883 -0.018412 
7.5098 -0.019598 
7.5180 -0.020589 
7.5374 -0.021401 
7.5456 -0.022038 
7.5589 -0.022575 
7.5702 -0.023032 
7.5866 -0.023408 
7.6101 -0.023599 
7.6183 -0.023774 
7.6347 -0.023802 
7.6480 -0.023618 
7.6644 -0.023321 
7.6839 -0.022926 
7.7054 -0.022455 
7.7136 -0.022082 
