x  f 
mm   
0.0000 7409.237089 
0.0283 0.050975 
0.0565 0.047279 
0.0848 0.049216 
0.1130 0.051999 
0.1413 0.054591 
0.1716 0.052322 
0.1998 0.051054 
0.2281 0.050129 
0.2563 0.050110 
0.2846 0.051258 
0.3148 0.051696 
0.3431 0.052298 
0.3713 0.054079 
0.3995 0.055928 
0.4278 0.058220 
0.4560 0.061831 
0.4863 0.063861 
0.5145 0.066451 
0.5428 0.068307 
0.5710 0.070544 
0.5992 0.072770 
0.6275 0.074582 
0.6557 0.076744 
0.6859 0.078789 
0.7142 0.082158 
0.7424 0.084802 
0.7706 0.087361 
0.7989 0.088853 
0.8271 0.089967 
0.8573 0.091638 
0.8855 0.094314 
0.9138 0.096956 
0.9420 0.099918 
0.9702 0.102507 
0.9984 0.105112 
1.0286 0.107411 
1.0569 0.108969 
1.0851 0.110758 
1.1133 0.112586 
1.1415 0.114599 
1.1697 0.117363 
1.1999 0.119669 
1.2281 0.121762 
1.2563 0.124383 
1.2845 0.127259 
1.3127 0.131012 
1.3409 0.135126 
1.3712 0.138498 
1.3994 0.141754 
1.4276 0.144527 
1.4558 0.147038 
1.4840 0.149717 
1.5121 0.152673 
1.5403 0.155673 
1.5705 0.158252 
1.5987 0.161251 
1.6269 0.164128 
1.6551 0.167043 
1.6833 0.170145 
1.7115 0.173231 
1.7397 0.175938 
1.7699 0.178713 
1.7981 0.181596 
1.8262 0.184735 
1.8544 0.187982 
1.8826 0.190727 
1.9108 0.194019 
1.9389 0.196921 
1.9691 0.199981 
1.9973 0.203725 
2.0255 0.207158 
2.0536 0.210623 
2.0818 0.213775 
2.1100 0.216579 
2.1382 0.219509 
2.1683 0.222193 
2.1965 0.225356 
2.2247 0.229059 
2.2528 0.232656 
2.2810 0.236014 
2.3091 0.239463 
2.3373 0.242441 
2.3675 0.245503 
2.3956 0.248744 
2.4238 0.251828 
2.4519 0.254693 
2.4801 0.256710 
2.5082 0.258936 
2.5364 0.261178 
2.5645 0.263811 
2.5947 0.266470 
2.6228 0.269624 
2.6510 0.272781 
2.6791 0.275551 
2.7073 0.278371 
2.7354 0.281019 
2.7636 0.283722 
2.7917 0.286553 
2.8218 0.289326 
2.8500 0.292142 
2.8781 0.294741 
2.9062 0.297236 
2.9344 0.299555 
2.9625 0.302035 
2.9906 0.304381 
3.0188 0.306704 
3.0489 0.308926 
3.0770 0.311094 
3.1052 0.313335 
3.1333 0.315439 
3.1614 0.317450 
3.1895 0.319647 
3.2177 0.321951 
3.2478 0.323990 
3.2759 0.326351 
3.3040 0.328568 
3.3321 0.330618 
3.3602 0.332646 
3.3884 0.334440 
3.4165 0.336223 
3.4446 0.337993 
3.4727 0.339628 
3.5008 0.341337 
3.5309 0.342676 
3.5590 0.344053 
3.5871 0.345255 
3.6152 0.346486 
3.6433 0.347983 
3.6714 0.349385 
3.6995 0.351160 
3.7276 0.352492 
3.7557 0.353806 
3.7858 0.354847 
3.8139 0.355925 
3.8420 0.357295 
3.8701 0.358418 
3.8982 0.359687 
3.9263 0.360840 
3.9544 0.361947 
3.9825 0.363100 
4.0106 0.364316 
4.0406 0.365444 
4.0687 0.366822 
4.0968 0.368117 
4.1249 0.369351 
4.1530 0.370466 
4.1810 0.371501 
4.2091 0.372507 
4.2372 0.373424 
4.2653 0.374554 
4.2934 0.375712 
4.3214 0.376750 
4.3515 0.377570 
4.3796 0.378201 
4.4076 0.378812 
4.4357 0.379305 
4.4638 0.379659 
4.4918 0.380147 
4.5199 0.380657 
4.5480 0.381284 
4.5760 0.381957 
4.6041 0.382700 
4.6321 0.383326 
4.6622 0.383788 
4.6903 0.384315 
4.7183 0.384966 
4.7464 0.385647 
4.7744 0.386101 
4.8025 0.386761 
4.8305 0.387263 
