x  f 
mm   
0.0000 76799.276590 
0.0326 0.223883 
0.0673 0.107457 
0.0998 0.074474 
0.1324 0.059631 
0.1649 0.048642 
0.1975 0.041555 
0.2300 0.037343 
0.2647 0.034317 
0.2973 0.033118 
0.3298 0.032486 
0.3624 0.031381 
0.3949 0.029899 
0.4296 0.029286 
0.4621 0.028062 
0.4947 0.026913 
0.5272 0.025919 
0.5597 0.024456 
0.5923 0.022900 
0.6270 0.022121 
0.6595 0.021290 
0.6920 0.020821 
0.7245 0.020548 
0.7571 0.020426 
0.7896 0.021511 
0.8243 0.022862 
0.8568 0.023941 
0.8893 0.024443 
0.9218 0.024293 
0.9543 0.023498 
0.9868 0.023838 
1.0215 0.023802 
1.0540 0.024283 
1.0865 0.024642 
1.1190 0.025544 
1.1515 0.026136 
1.1840 0.026641 
1.2165 0.027900 
1.2512 0.028936 
1.2836 0.030801 
1.3161 0.033052 
1.3486 0.034923 
1.3811 0.037084 
1.4136 0.039139 
1.4483 0.041060 
1.4807 0.043037 
1.5132 0.044525 
1.5457 0.045507 
1.5782 0.046361 
1.6107 0.047228 
1.6431 0.048205 
1.6778 0.049372 
1.7102 0.050493 
1.7427 0.051812 
1.7752 0.053094 
1.8076 0.054800 
1.8401 0.056559 
1.8726 0.058477 
1.9072 0.060450 
1.9397 0.062983 
1.9721 0.065113 
2.0046 0.067347 
2.0370 0.069507 
2.0695 0.071733 
2.1019 0.074996 
2.1365 0.077852 
2.1690 0.080429 
2.2014 0.083347 
2.2339 0.085707 
2.2663 0.088088 
2.2988 0.091035 
2.3312 0.093301 
2.3637 0.096190 
2.3983 0.099202 
2.4307 0.102321 
2.4631 0.105379 
2.4956 0.108131 
2.5280 0.110765 
2.5604 0.113158 
2.5928 0.115740 
2.6274 0.118169 
2.6599 0.120538 
2.6923 0.123124 
2.7247 0.125174 
2.7571 0.127460 
2.7895 0.129735 
2.8220 0.131796 
2.8544 0.134537 
2.8889 0.137194 
2.9214 0.140134 
2.9538 0.143395 
2.9862 0.146433 
3.0186 0.149551 
3.0510 0.152685 
3.0834 0.155740 
3.1158 0.158778 
3.1482 0.161662 
3.1827 0.164569 
3.2151 0.167422 
3.2475 0.170385 
3.2799 0.172913 
3.3123 0.175634 
3.3447 0.178357 
3.3771 0.181002 
3.4095 0.183837 
3.4440 0.185785 
3.4764 0.188121 
3.5088 0.190620 
3.5412 0.192753 
3.5736 0.195600 
3.6059 0.198783 
3.6383 0.201634 
3.6707 0.205099 
3.7031 0.208211 
3.7354 0.210800 
3.7699 0.213316 
3.8023 0.215907 
3.8347 0.218818 
3.8670 0.221820 
3.8994 0.224875 
3.9318 0.227881 
3.9641 0.230653 
3.9965 0.233409 
4.0288 0.236245 
4.0612 0.239118 
4.0935 0.241915 
4.1281 0.244824 
4.1604 0.247788 
4.1927 0.250776 
4.2251 0.253858 
4.2574 0.256624 
4.2898 0.259416 
4.3221 0.262066 
4.3545 0.264712 
4.3868 0.267761 
4.4191 0.270719 
4.4536 0.273637 
4.4860 0.276628 
4.5183 0.279247 
4.5506 0.281797 
4.5829 0.284204 
4.6153 0.286760 
4.6476 0.289378 
4.6799 0.292027 
4.7122 0.294881 
4.7446 0.297423 
4.7769 0.299854 
4.8092 0.302314 
4.8415 0.304731 
4.8760 0.307135 
4.9083 0.309629 
4.9406 0.311994 
4.9729 0.314160 
5.0052 0.316186 
5.0375 0.318151 
5.0698 0.320183 
5.1021 0.322483 
5.1344 0.324682 
5.1667 0.326861 
5.1990 0.329028 
5.2313 0.331042 
5.2636 0.333112 
5.2959 0.335253 
5.3303 0.337221 
5.3626 0.339170 
5.3949 0.341141 
5.4272 0.343075 
5.4595 0.344867 
5.4918 0.346744 
5.5241 0.348364 
5.5563 0.350187 
5.5886 0.352194 
5.6209 0.353958 
5.6532 0.355863 
5.6854 0.357330 
5.7177 0.358371 
5.7500 0.359459 
5.7822 0.360439 
5.8145 0.361578 
5.8489 0.362951 
5.8812 0.364527 
5.9135 0.366087 
5.9457 0.367573 
5.9780 0.368789 
6.0102 0.369959 
6.0425 0.370979 
6.0747 0.372069 
6.1070 0.373304 
6.1392 0.374494 
6.1715 0.375594 
6.2037 0.376735 
6.2360 0.377607 
6.2682 0.378160 
6.3005 0.378882 
6.3327 0.379340 
6.3649 0.380079 
6.3972 0.380939 
6.4294 0.381481 
6.4617 0.382004 
6.4960 0.382080 
6.5283 0.382081 
6.5605 0.382182 
6.5927 0.382130 
6.6249 0.382042 
6.6572 0.381969 
6.6894 0.382003 
6.7216 0.382077 
6.7538 0.381986 
6.7861 0.381893 
6.8183 0.381605 
6.8505 0.381215 
6.8827 0.380586 
