x  f 
mm   
0.0000 56573.942416 
0.0223 0.362801 
0.0447 0.229110 
0.0593 0.217373 
0.0816 0.197470 
0.0962 0.206805 
0.1185 0.200523 
0.1408 0.193345 
0.1554 0.194757 
0.1777 0.193996 
0.2001 0.194353 
0.2146 0.202447 
0.2370 0.202245 
0.2515 0.203723 
0.2739 0.199596 
0.2962 0.196252 
0.3108 0.201170 
0.3331 0.203013 
0.3477 0.212757 
0.3700 0.215549 
0.3923 0.215369 
0.4069 0.221281 
0.4292 0.219789 
0.4516 0.220365 
0.4661 0.225650 
0.4884 0.224934 
0.5030 0.230784 
0.5253 0.233388 
0.5399 0.238851 
0.5622 0.242495 
0.5845 0.242976 
0.5991 0.245784 
0.6214 0.245464 
0.6437 0.245281 
0.6583 0.249005 
0.6806 0.249831 
0.7029 0.251688 
0.7175 0.254789 
0.7398 0.254425 
0.7544 0.255744 
0.7767 0.251855 
0.7912 0.251276 
0.8135 0.249311 
0.8281 0.250597 
0.8504 0.250384 
0.8727 0.248107 
0.8873 0.247232 
0.8950 0.248442 
0.9096 0.248106 
0.9241 0.249013 
0.9464 0.247865 
0.9610 0.248515 
0.9833 0.247464 
1.0056 0.247540 
1.0202 0.250195 
1.0425 0.250803 
1.0570 0.254234 
1.0793 0.255568 
1.1016 0.256796 
1.1162 0.259141 
1.1385 0.259809 
1.1530 0.261765 
1.1753 0.262371 
1.1899 0.265860 
1.2122 0.267311 
1.2267 0.270259 
1.2490 0.269621 
1.2713 0.267631 
1.2859 0.267571 
1.3082 0.266864 
1.3227 0.267411 
1.3450 0.267790 
1.3595 0.269502 
1.3818 0.268461 
1.4041 0.267636 
1.4187 0.267811 
1.4410 0.266259 
1.4555 0.266787 
1.4778 0.267833 
1.4923 0.269319 
1.5146 0.269596 
1.5292 0.271766 
1.5515 0.271456 
1.5660 0.273324 
1.5883 0.274653 
1.6106 0.275473 
1.6251 0.278451 
1.6474 0.279316 
1.6619 0.280673 
1.6842 0.280590 
1.6988 0.281149 
1.7210 0.279548 
1.7356 0.279281 
1.7579 0.277793 
1.7724 0.277499 
1.7947 0.276094 
1.8092 0.276311 
1.8315 0.274598 
1.8460 0.272505 
1.8683 0.270094 
1.8906 0.267004 
1.9051 0.264961 
1.9274 0.262744 
1.9419 0.260881 
1.9642 0.257754 
1.9787 0.255509 
2.0010 0.253067 
2.0155 0.252427 
2.0378 0.251087 
2.0523 0.249974 
2.0746 0.247607 
2.0891 0.246592 
2.1114 0.244024 
2.1259 0.243124 
2.1482 0.241579 
2.1627 0.240665 
2.1850 0.239599 
2.1995 0.238808 
2.2218 0.236977 
2.2363 0.235130 
2.2585 0.232693 
2.2731 0.231692 
2.2876 0.230773 
2.3098 0.228856 
2.3321 0.226898 
2.3466 0.224833 
2.3689 0.222035 
2.3834 0.219696 
2.4057 0.217131 
2.4202 0.216038 
2.4425 0.214271 
2.4570 0.213431 
2.4792 0.212262 
2.4937 0.211694 
2.5160 0.210078 
2.5305 0.209517 
2.5528 0.208296 
2.5673 0.206882 
2.5818 0.205792 
2.6041 0.204806 
2.6263 0.202779 
2.6408 0.202279 
2.6631 0.201350 
2.6776 0.200919 
2.6998 0.199713 
2.7143 0.198947 
2.7289 0.198303 
2.7511 0.196264 
2.7656 0.195372 
2.7879 0.193820 
2.8024 0.192648 
2.8246 0.191168 
2.8391 0.190218 
2.8614 0.189071 
2.8759 0.188007 
2.8904 0.186847 
2.8981 0.186341 
2.9126 0.184491 
2.9349 0.183202 
2.9494 0.182439 
2.9716 0.180598 
2.9861 0.179973 
3.0006 0.178717 
3.0229 0.177141 
3.0374 0.176317 
3.0596 0.174688 
3.0819 0.172689 
3.0964 0.171020 
3.1109 0.169975 
3.1331 0.168249 
3.1476 0.167251 
3.1698 0.165991 
3.1843 0.165130 
3.2066 0.163832 
3.2211 0.163120 
3.2356 0.162494 
3.2578 0.160458 
3.2723 0.159082 
3.2945 0.157660 
3.3090 0.155926 
3.3313 0.154300 
3.3458 0.153557 
3.3680 0.151783 
3.3825 0.150940 
3.3970 0.150206 
3.4192 0.148881 
3.4414 0.147893 
3.4559 0.147177 
3.4704 0.146028 
3.4926 0.144827 
3.5071 0.144023 
3.5294 0.142914 
3.5439 0.142531 
3.5583 0.141766 
3.5806 0.140278 
3.5951 0.139384 
3.6173 0.137957 
3.6318 0.136635 
3.6540 0.135849 
3.6685 0.134985 
3.6830 0.134043 
3.7052 0.133529 
3.7197 0.132912 
3.7419 0.131752 
3.7564 0.131089 
3.7786 0.129726 
3.7931 0.128611 
3.8076 0.128302 
3.8298 0.127415 
3.8443 0.126885 
3.8665 0.126344 
3.8810 0.125654 
3.9032 0.125582 
3.9177 0.125519 
3.9321 0.125501 
3.9544 0.124611 
3.9688 0.123936 
3.9910 0.123438 
4.0055 0.122688 
4.0200 0.122381 
4.0422 0.121785 
4.0644 0.120750 
4.0789 0.120083 
4.0934 0.119266 
4.1156 0.117938 
4.1301 0.116814 
4.1445 0.115872 
4.1667 0.114815 
4.1812 0.113788 
4.2034 0.113033 
4.2179 0.112369 
4.2324 0.111387 
4.2546 0.110721 
4.2691 0.109934 
4.2913 0.108692 
4.3057 0.108310 
4.3202 0.107479 
4.3424 0.106720 
4.3569 0.106395 
4.3714 0.105460 
4.3935 0.104536 
4.4080 0.103790 
4.4302 0.102577 
4.4447 0.101859 
4.4592 0.101237 
4.4814 0.100202 
4.4958 0.099872 
4.5180 0.099046 
4.5325 0.098367 
4.5470 0.097729 
4.5691 0.096585 
4.5836 0.095931 
4.6058 0.094781 
4.6203 0.093225 
4.6347 0.091675 
4.6569 0.089994 
4.6714 0.089207 
4.6859 0.088356 
4.7080 0.087595 
4.7225 0.087139 
4.7447 0.086021 
4.7592 0.085604 
4.7736 0.085034 
4.7958 0.084186 
4.8103 0.083866 
4.8247 0.083262 
4.8469 0.082621 
4.8614 0.082060 
4.8836 0.081251 
4.8980 0.081035 
4.9125 0.080514 
4.9347 0.079871 
4.9491 0.079453 
4.9636 0.078528 
4.9857 0.077555 
5.0002 0.076931 
5.0224 0.076142 
5.0368 0.075749 
5.0513 0.075599 
5.0735 0.074975 
5.0879 0.074579 
5.1024 0.074084 
5.1101 0.073533 
5.1246 0.073208 
5.1390 0.072445 
5.1535 0.071968 
5.1756 0.071238 
5.1901 0.070446 
5.2046 0.070045 
5.2267 0.069075 
5.2412 0.068703 
5.2633 0.068153 
5.2778 0.067517 
5.2922 0.067100 
5.3144 0.066397 
5.3289 0.066077 
5.3433 0.065599 
5.3578 0.065105 
5.3799 0.064593 
5.3944 0.063846 
5.4165 0.062999 
5.4310 0.062398 
5.4454 0.061669 
5.4676 0.061006 
5.4821 0.060541 
5.4965 0.059883 
5.5187 0.059293 
5.5331 0.058800 
5.5476 0.058345 
5.5697 0.057719 
5.5842 0.056868 
5.5986 0.056239 
5.6208 0.055388 
5.6352 0.054844 
5.6497 0.054562 
5.6718 0.054117 
5.6862 0.053773 
5.7007 0.053239 
5.7228 0.052502 
5.7373 0.051553 
5.7517 0.050922 
5.7739 0.050144 
5.7883 0.049527 
5.8028 0.049058 
5.8172 0.048440 
5.8394 0.048035 
5.8538 0.047572 
5.8682 0.047294 
5.8904 0.046862 
5.9048 0.046288 
5.9270 0.045835 
5.9414 0.045115 
5.9558 0.044541 
5.9703 0.044148 
5.9924 0.043601 
6.0069 0.043249 
6.0213 0.042538 
6.0434 0.041874 
6.0579 0.041235 
6.0723 0.040718 
6.0944 0.040526 
6.1089 0.040222 
6.1233 0.039874 
6.1378 0.039354 
6.1599 0.038800 
6.1743 0.038138 
6.1965 0.037576 
6.2109 0.037088 
6.2253 0.036519 
6.2398 0.036214 
6.2619 0.035762 
6.2763 0.035485 
6.2908 0.035167 
6.3052 0.034878 
6.3273 0.034505 
6.3417 0.034079 
6.3562 0.033596 
6.3783 0.033036 
6.3927 0.032480 
6.4072 0.032114 
6.4293 0.031818 
6.4437 0.031423 
6.4581 0.031207 
6.4803 0.030800 
6.4947 0.030467 
6.5091 0.030207 
6.5235 0.029806 
6.5457 0.029407 
6.5601 0.028931 
6.5745 0.028478 
6.5889 0.028034 
6.6111 0.027582 
6.6255 0.027337 
6.6399 0.027035 
6.6620 0.026593 
6.6765 0.026250 
6.6909 0.025695 
6.7130 0.025293 
6.7274 0.024931 
6.7418 0.024459 
6.7563 0.024009 
6.7707 0.023368 
6.7928 0.022945 
6.8072 0.022598 
6.8216 0.022312 
6.8438 0.022016 
6.8582 0.021621 
6.8803 0.021239 
6.8947 0.020893 
6.9091 0.020548 
6.9235 0.020248 
6.9380 0.019933 
6.9601 0.019450 
6.9745 0.019036 
6.9889 0.018575 
7.0033 0.018089 
7.0254 0.017805 
7.0398 0.017489 
7.0542 0.017244 
7.0764 0.017030 
7.0908 0.016714 
7.1052 0.016448 
7.1196 0.016165 
7.1417 0.015823 
7.1561 0.015467 
7.1705 0.015074 
7.1849 0.014662 
7.2070 0.014314 
7.2214 0.013975 
7.2359 0.013657 
7.2435 0.013382 
7.2580 0.013176 
7.2724 0.012914 
7.2868 0.012616 
7.3012 0.012254 
7.3233 0.011780 
7.3377 0.011411 
7.3521 0.011182 
7.3665 0.011047 
7.3809 0.010971 
7.4030 0.010899 
7.4174 0.010734 
7.4318 0.010521 
7.4462 0.010196 
7.4683 0.009862 
7.4827 0.009565 
7.4971 0.009287 
7.5115 0.009222 
7.5336 0.009028 
7.5480 0.008836 
7.5624 0.008634 
7.5768 0.008274 
7.5845 0.008100 
7.5989 0.007954 
7.6133 0.007757 
7.6277 0.007556 
7.6421 0.007310 
7.6498 0.007023 
7.6642 0.006772 
7.6786 0.006492 
7.6930 0.006262 
7.7074 0.006058 
7.7295 0.005859 
7.7439 0.005771 
7.7583 0.005668 
7.7727 0.005600 
7.7948 0.005527 
7.8092 0.005338 
7.8303 0.005152 
7.8524 0.004900 
7.8745 0.004660 
7.8888 0.004483 
7.9032 0.004270 
7.9176 0.004157 
7.9397 0.003998 
7.9541 0.003869 
7.9685 0.003814 
7.9906 0.003699 
8.0050 0.003598 
8.0194 0.003496 
8.0338 0.003275 
8.0482 0.003026 
8.0625 0.002890 
8.0769 0.002770 
8.0990 0.002732 
8.1134 0.002651 
8.1278 0.002563 
8.1422 0.002426 
8.1499 0.002212 
8.1643 0.002124 
8.1786 0.002004 
8.1930 0.001921 
8.2074 0.001826 
8.2218 0.001603 
8.2439 0.001419 
8.2583 0.001322 
8.2679 0.001231 
8.2870 0.001205 
8.2966 0.001134 
8.3110 0.001068 
8.3235 0.001044 
8.3398 0.001003 
8.3599 0.000906 
8.3762 0.000718 
8.3906 0.000457 
8.4050 0.000241 
8.4194 0.000061 
8.4271 -0.000026 
8.4463 -0.000006 
8.4558 -0.000021 
8.4702 0.000005 
8.4846 -0.000051 
8.4990 -0.000119 
8.5211 -0.000168 
8.5354 -0.000269 
8.5479 -0.000328 
8.5642 -0.000394 
8.5786 -0.000484 
8.6006 -0.000541 
8.6150 -0.000680 
8.6294 -0.000896 
8.6438 -0.001047 
8.6658 -0.001167 
8.6783 -0.001278 
8.6946 -0.001360 
8.7090 -0.001440 
8.7233 -0.001484 
8.7377 -0.001518 
8.7598 -0.001491 
8.7741 -0.001460 
8.7885 -0.001469 
8.8029 -0.001514 
8.8173 -0.001578 
8.8393 -0.001535 
8.8537 -0.001492 
8.8681 -0.001385 
