x  f 
11.9632 0.065269 
11.9912 0.064389 
12.0192 0.063433 
12.0472 0.062447 
12.0752 0.061484 
12.1032 0.060550 
12.1311 0.059662 
12.1611 0.058792 
12.1891 0.057937 
12.2151 0.057110 
12.2451 0.056226 
12.2711 0.055376 
12.2991 0.054499 
12.3271 0.053637 
12.3550 0.052657 
12.3830 0.051708 
12.4110 0.050783 
12.4390 0.049889 
12.4690 0.049150 
12.4949 0.048351 
12.5249 0.047567 
12.5529 0.046730 
12.5789 0.046000 
12.6088 0.045233 
12.6368 0.044427 
12.6648 0.043539 
12.6927 0.042580 
12.7227 0.041695 
12.7487 0.040826 
12.7786 0.040068 
12.8066 0.039287 
12.8326 0.038572 
12.8625 0.037818 
12.8905 0.037023 
12.9164 0.036212 
12.9444 0.035324 
12.9744 0.034507 
13.0003 0.033624 
13.0283 0.032851 
13.0582 0.032001 
13.0842 0.031222 
13.1141 0.030524 
13.1421 0.029797 
13.1700 0.029170 
13.1980 0.028569 
13.2259 0.027976 
13.2558 0.027383 
13.2798 0.026767 
13.3077 0.026166 
13.3377 0.025467 
13.3656 0.024752 
13.3936 0.024133 
13.4215 0.023425 
13.4474 0.022833 
13.4774 0.022188 
13.5033 0.021613 
13.5312 0.020977 
13.5632 0.020380 
13.5891 0.019832 
13.6190 0.019110 
13.6449 0.018474 
13.6729 0.017862 
13.7008 0.017284 
13.7287 0.016703 
13.7566 0.016172 
13.7985 0.015608 
13.8264 0.015100 
13.8683 0.014673 
13.9142 0.014199 
13.9381 0.013752 
13.9800 0.013212 
13.9959 0.012765 
14.0358 0.012245 
14.0797 0.011782 
14.1056 0.011352 
14.1474 0.010871 
14.1933 0.010442 
14.2212 0.009975 
14.2590 0.009572 
14.3009 0.009137 
14.3427 0.008751 
14.3587 0.008368 
14.3985 0.007918 
14.4404 0.007489 
14.4723 0.007096 
14.5001 0.006659 
14.5201 0.006195 
14.5659 0.005790 
14.6077 0.005349 
14.6495 0.004914 
14.6655 0.004632 
14.6953 0.004235 
14.7153 0.003851 
14.7511 0.003561 
14.7889 0.003242 
14.8148 0.003019 
14.8586 0.002818 
14.8805 0.002599 
14.9144 0.002375 
14.9462 0.002153 
14.9701 0.002008 
15.0099 0.001858 
15.0537 0.001620 
15.0915 0.001389 
15.1234 0.001190 
15.1532 0.000960 
15.1771 0.000763 
15.1970 0.000614 
15.2428 0.000377 
15.2766 0.000204 
15.3204 0.000058 
15.3463 -0.000082 
15.3880 -0.000290 
15.4199 -0.000449 
15.4437 -0.000595 
15.4736 -0.000667 
15.4994 -0.000680 
15.5273 -0.000736 
15.5571 -0.000772 
15.5989 -0.000855 
15.6387 -0.000926 
15.6784 -0.000976 
15.7083 -0.000985 
15.7361 -0.001016 
15.7639 -0.001030 
15.7918 -0.001095 
15.8375 -0.001100 
15.8753 -0.001103 
15.9170 -0.001086 
15.9568 -0.000974 
15.9727 -0.000990 
16.0005 -0.000979 
16.0303 -0.000935 
