x  f 
mm   
0.0000 12497.486384 
0.0309 0.091566 
0.0471 0.104755 
0.0780 0.090601 
0.0942 0.099040 
0.1251 0.089382 
0.1413 0.088073 
0.1722 0.078375 
0.1884 0.078568 
0.2193 0.073735 
0.2355 0.074494 
0.2664 0.071535 
0.2826 0.072339 
0.3135 0.068966 
0.3296 0.070241 
0.3605 0.068280 
0.3767 0.069240 
0.4076 0.069702 
0.4238 0.073053 
0.4547 0.073878 
0.4709 0.078894 
0.5018 0.081360 
0.5179 0.085435 
0.5488 0.086007 
0.5650 0.088142 
0.5959 0.087501 
0.6121 0.089225 
0.6429 0.089302 
0.6591 0.090780 
0.6900 0.090047 
0.7062 0.091675 
0.7371 0.091760 
0.7532 0.094693 
0.7841 0.096920 
0.8003 0.101107 
0.8311 0.103620 
0.8473 0.107054 
0.8782 0.108040 
0.8944 0.111454 
0.9252 0.112388 
0.9414 0.116172 
0.9723 0.118560 
1.0031 0.119927 
1.0193 0.122293 
1.0355 0.123666 
1.0663 0.123250 
1.0972 0.123612 
1.1134 0.127011 
1.1442 0.129802 
1.1604 0.134330 
1.1912 0.136320 
1.2074 0.140296 
1.2382 0.143265 
1.2544 0.147779 
1.2853 0.151001 
1.3014 0.154710 
1.3323 0.155177 
1.3484 0.156817 
1.3793 0.156261 
1.3954 0.157198 
1.4263 0.157681 
1.4424 0.160149 
1.4733 0.160703 
1.4894 0.164317 
1.5203 0.165930 
1.5511 0.167144 
1.5673 0.170246 
1.5981 0.171013 
1.6143 0.173577 
1.6451 0.174657 
1.6612 0.177584 
1.6921 0.178901 
1.7082 0.180884 
1.7391 0.181138 
1.7552 0.182354 
1.7860 0.182590 
1.8022 0.183976 
1.8330 0.183951 
1.8638 0.185419 
1.8800 0.187082 
1.9108 0.188774 
1.9270 0.191448 
1.9578 0.192426 
1.9739 0.195301 
2.0047 0.195802 
2.0209 0.198205 
2.0517 0.199055 
2.0825 0.199846 
2.0987 0.201605 
2.1295 0.201326 
2.1456 0.202320 
2.1764 0.202398 
2.1926 0.203684 
2.2234 0.203478 
2.2395 0.203865 
2.2703 0.202578 
2.3011 0.201934 
2.3172 0.203247 
2.3480 0.203515 
2.3642 0.205941 
2.3950 0.207257 
2.4111 0.209255 
2.4419 0.209450 
2.4580 0.210124 
2.4888 0.209281 
2.5196 0.208633 
2.5358 0.209915 
2.5666 0.211045 
2.5827 0.213908 
2.6135 0.215350 
2.6296 0.219615 
2.6604 0.221159 
2.6912 0.222846 
2.7073 0.226287 
2.7381 0.228315 
2.7542 0.231511 
2.7850 0.232018 
2.8011 0.233891 
2.8319 0.233766 
2.8627 0.232786 
2.8788 0.234604 
2.9096 0.234314 
2.9257 0.236339 
2.9565 0.238827 
2.9872 0.239364 
3.0034 0.241886 
3.0341 0.243095 
3.0502 0.245745 
3.0810 0.247185 
3.0971 0.249641 
3.1279 0.250845 
3.1587 0.250645 
3.1748 0.251497 
3.2055 0.251177 
3.2216 0.251161 
3.2524 0.250521 
3.2685 0.251843 
3.2993 0.251900 
3.3300 0.252990 
3.3461 0.255161 
3.3769 0.255788 
3.4076 0.257680 
3.4238 0.259077 
3.4545 0.259531 
3.4706 0.260562 
3.5014 0.259447 
3.5321 0.258439 
3.5482 0.259192 
3.5790 0.257866 
3.5951 0.257523 
3.6258 0.256240 
3.6565 0.252956 
3.6726 0.252570 
3.7034 0.251994 
3.7195 0.253453 
3.7502 0.253942 
3.7810 0.253173 
3.7971 0.253246 
3.8278 0.252361 
3.8439 0.253215 
3.8746 0.253115 
3.9054 0.252220 
3.9214 0.251589 
3.9522 0.249028 
3.9829 0.245964 
3.9990 0.245118 
4.0297 0.243297 
4.0458 0.242329 
4.0765 0.239514 
4.1073 0.237460 
4.1233 0.236311 
4.1541 0.234451 
4.1848 0.233597 
4.2009 0.232833 
4.2316 0.231954 
4.2477 0.232424 
4.2784 0.232214 
4.3091 0.232448 
4.3252 0.232568 
4.3559 0.231030 
4.3866 0.229554 
4.4027 0.227953 
4.4334 0.224549 
4.4495 0.223770 
4.4802 0.222112 
4.5109 0.221351 
4.5270 0.221766 
4.5577 0.221392 
