x  f 
mm   
0.0000 21134.975575 
0.0221 0.227610 
0.0366 0.233360 
0.0510 0.260953 
0.0654 0.276781 
0.0876 0.251827 
0.1020 0.254161 
0.1164 0.255815 
0.1385 0.246899 
0.1530 0.257146 
0.1674 0.267757 
0.1895 0.263702 
0.2040 0.264734 
0.2184 0.265709 
0.2328 0.266101 
0.2549 0.260278 
0.2694 0.263789 
0.2838 0.266111 
0.3059 0.262060 
0.3203 0.260614 
0.3348 0.256810 
0.3492 0.251266 
0.3713 0.238546 
0.3857 0.234923 
0.4002 0.233829 
0.4146 0.234263 
0.4367 0.233993 
0.4511 0.236723 
0.4656 0.237379 
0.4877 0.236930 
0.5021 0.239941 
0.5165 0.243270 
0.5309 0.248842 
0.5531 0.247733 
0.5675 0.250691 
0.5819 0.253694 
0.6040 0.253644 
0.6184 0.256589 
0.6328 0.260022 
0.6473 0.263005 
0.6694 0.262656 
0.6838 0.265010 
0.6982 0.266541 
0.7203 0.264203 
0.7347 0.263058 
0.7492 0.263391 
0.7636 0.264006 
0.7857 0.263035 
0.8001 0.264828 
0.8145 0.266174 
0.8289 0.267229 
0.8510 0.265110 
0.8654 0.266481 
0.8799 0.268621 
0.8943 0.270999 
0.9164 0.271254 
0.9308 0.272745 
0.9452 0.273543 
0.9596 0.274194 
0.9817 0.272440 
0.9961 0.274236 
1.0105 0.276732 
1.0326 0.276824 
1.0470 0.279185 
1.0615 0.280327 
1.0759 0.280785 
1.0980 0.279209 
1.1124 0.279499 
1.1268 0.280753 
1.1412 0.282380 
1.1633 0.279996 
1.1777 0.278218 
1.1921 0.275865 
1.2065 0.272504 
1.2286 0.269347 
1.2430 0.269160 
1.2574 0.269333 
1.2718 0.270455 
1.2939 0.269595 
1.3083 0.268934 
1.3227 0.268733 
1.3371 0.268208 
1.3592 0.266198 
1.3736 0.265695 
1.3880 0.265085 
1.4024 0.264537 
1.4245 0.262097 
1.4389 0.261522 
1.4533 0.260229 
1.4677 0.259132 
1.4898 0.256341 
1.5042 0.254514 
1.5186 0.252877 
1.5330 0.250984 
1.5551 0.248234 
1.5695 0.246913 
1.5839 0.246227 
1.5983 0.245735 
1.6127 0.245379 
1.6347 0.243527 
1.6491 0.242920 
1.6635 0.241314 
1.6779 0.240443 
1.7000 0.239134 
1.7144 0.237889 
1.7288 0.238006 
1.7432 0.237385 
1.7576 0.236500 
1.7797 0.234580 
1.7940 0.232519 
1.8084 0.230172 
1.8228 0.228916 
1.8449 0.227862 
1.8593 0.228477 
1.8737 0.229578 
1.8881 0.229796 
1.9101 0.227832 
1.9245 0.226222 
1.9389 0.223769 
1.9533 0.221350 
1.9677 0.219871 
1.9898 0.217480 
2.0042 0.217111 
2.0186 0.217037 
2.0329 0.216181 
2.0550 0.215551 
2.0694 0.214823 
2.0838 0.214196 
2.0982 0.213755 
2.1126 0.212646 
2.1346 0.210286 
2.1490 0.208652 
2.1634 0.207660 
2.1778 0.206826 
2.1922 0.206451 
2.2142 0.205265 
2.2286 0.204472 
2.2430 0.203242 
2.2574 0.201961 
2.2718 0.200505 
2.2938 0.199196 
2.3082 0.198206 
2.3226 0.197005 
2.3370 0.195922 
2.3513 0.193891 
2.3734 0.192171 
2.3878 0.190656 
2.4022 0.189214 
2.4165 0.188149 
2.4309 0.186883 
2.4530 0.185796 
2.4673 0.185379 
2.4817 0.184720 
2.4961 0.183637 
2.5182 0.181758 
2.5325 0.180353 
2.5469 0.178758 
2.5613 0.177447 
2.5757 0.176353 
2.5900 0.175420 
2.6121 0.174400 
2.6265 0.173748 
2.6408 0.172891 
2.6552 0.171017 
2.6696 0.168802 
2.6840 0.167192 
2.7060 0.164683 
2.7204 0.163556 
2.7347 0.163068 
2.7491 0.161626 
2.7635 0.160228 
2.7855 0.158880 
2.7999 0.157807 
2.8143 0.156861 
2.8286 0.156256 
2.8430 0.155129 
2.8574 0.154043 
2.8794 0.152785 
2.8938 0.152032 
2.9082 0.151265 
2.9225 0.150634 
2.9369 0.148798 
2.9589 0.146557 
2.9733 0.145255 
2.9877 0.143350 
3.0020 0.142551 
3.0164 0.141911 
3.0308 0.141102 
3.0528 0.140138 
3.0672 0.139366 
3.0815 0.138384 
3.0959 0.137247 
3.1103 0.136447 
3.1246 0.135493 
3.1467 0.134451 
3.1610 0.133709 
3.1754 0.132725 
3.1898 0.131980 
3.2041 0.131062 
3.2261 0.129726 
3.2405 0.128836 
3.2549 0.128009 
3.2692 0.127223 
3.2836 0.126189 
3.2979 0.125239 
3.3200 0.123843 
3.3343 0.122651 
3.3487 0.121564 
3.3630 0.120479 
3.3774 0.119049 
3.3918 0.118589 
3.4061 0.118665 
3.4281 0.118127 
3.4425 0.117660 
3.4569 0.116586 
3.4712 0.115076 
3.4856 0.113806 
3.4999 0.112977 
3.5219 0.111863 
3.5363 0.111122 
3.5507 0.110491 
3.5650 0.109610 
3.5794 0.108943 
3.5937 0.108159 
3.6157 0.107111 
3.6301 0.106521 
3.6444 0.105664 
3.6588 0.104712 
3.6731 0.103515 
3.6875 0.102486 
3.7019 0.101594 
3.7239 0.100521 
3.7382 0.099922 
3.7526 0.099043 
3.7669 0.098290 
3.7813 0.097509 
3.7956 0.096599 
3.8100 0.095959 
3.8320 0.095223 
3.8463 0.094944 
3.8607 0.094374 
3.8750 0.093579 
3.8894 0.092406 
3.9037 0.091246 
3.9181 0.090618 
3.9401 0.089976 
3.9544 0.089916 
3.9688 0.089811 
3.9831 0.089243 
3.9974 0.088428 
4.0118 0.087410 
