x  f 
mm   
0.0000 50122.501932 
0.0086 0.915292 
0.0172 0.594851 
0.0354 0.344153 
0.0440 0.331730 
0.0611 0.277786 
0.0793 0.242266 
0.0879 0.253674 
0.0965 0.257849 
0.1147 0.246589 
0.1233 0.263433 
0.1319 0.277579 
0.1404 0.291987 
0.1587 0.287434 
0.1672 0.295328 
0.1758 0.302369 
0.1844 0.304338 
0.2026 0.290853 
0.2112 0.292719 
0.2198 0.296577 
0.2380 0.289399 
0.2551 0.287369 
0.2637 0.293053 
0.2819 0.286696 
0.2905 0.293401 
0.2991 0.300349 
0.3076 0.306826 
0.3259 0.307552 
0.3344 0.315038 
0.3430 0.324688 
0.3612 0.327098 
0.3698 0.336133 
0.3784 0.347761 
0.3869 0.354829 
0.4052 0.351732 
0.4137 0.354109 
0.4223 0.355479 
0.4405 0.350724 
0.4491 0.356679 
0.4577 0.366186 
0.4662 0.374928 
0.4844 0.371669 
0.4930 0.375345 
0.5016 0.379290 
0.5102 0.386469 
0.5284 0.390437 
0.5369 0.402407 
0.5455 0.410914 
0.5637 0.411388 
0.5809 0.413540 
0.5894 0.418730 
0.6076 0.414942 
0.6162 0.415783 
0.6248 0.415214 
0.6333 0.414676 
0.6516 0.411089 
0.6601 0.414598 
0.6687 0.418904 
0.6869 0.415932 
0.6955 0.417006 
0.7040 0.419127 
0.7126 0.423479 
0.7308 0.421174 
0.7394 0.424659 
0.7479 0.425886 
0.7565 0.424161 
0.7747 0.418957 
0.7833 0.419551 
0.7918 0.420511 
0.8004 0.422516 
0.8186 0.418823 
0.8272 0.418804 
0.8358 0.419250 
0.8540 0.412923 
0.8625 0.413637 
0.8711 0.415068 
0.8797 0.417452 
0.8979 0.415895 
0.9064 0.416243 
0.9150 0.415260 
0.9236 0.412922 
0.9418 0.406786 
0.9503 0.406530 
0.9589 0.406670 
0.9674 0.406446 
0.9856 0.399853 
0.9942 0.394298 
1.0028 0.390231 
1.0210 0.382849 
1.0295 0.379483 
1.0381 0.376465 
1.0467 0.374792 
