x  f 
mm   
0.0000 14179.203621 
0.0276 0.064551 
0.0551 0.025854 
0.0689 0.021650 
0.0827 0.029563 
0.1103 0.034323 
0.1240 0.048694 
0.1378 0.063641 
0.1667 0.069579 
0.1943 0.076842 
0.2219 0.080727 
0.2356 0.087297 
0.2494 0.091620 
0.2770 0.090456 
0.3045 0.089376 
0.3335 0.087551 
0.3610 0.087663 
0.3886 0.087484 
0.4023 0.092180 
0.4161 0.099111 
0.4299 0.107698 
0.4436 0.116658 
0.4712 0.119283 
0.5001 0.121053 
0.5277 0.121444 
0.5414 0.125045 
0.5552 0.128737 
0.5690 0.132048 
0.5827 0.135560 
0.5965 0.139425 
0.6103 0.144928 
0.6240 0.148574 
0.6530 0.147771 
0.6667 0.149067 
0.6943 0.146489 
0.7218 0.145210 
0.7356 0.148291 
0.7493 0.152321 
0.7631 0.156747 
0.7906 0.157516 
0.8044 0.160726 
0.8333 0.161767 
0.8608 0.164659 
0.8884 0.167846 
0.9159 0.172843 
0.9434 0.177726 
0.9709 0.180493 
0.9847 0.187866 
1.0136 0.190355 
1.0411 0.191350 
1.0686 0.192163 
1.0824 0.195236 
1.1099 0.195505 
1.1237 0.199362 
1.1374 0.205454 
1.1512 0.210317 
1.1650 0.215395 
1.1939 0.217703 
1.2214 0.218264 
1.2351 0.220033 
1.2626 0.218620 
1.2764 0.219120 
1.2901 0.220880 
1.3039 0.224095 
1.3314 0.226850 
1.3589 0.228473 
1.3727 0.232484 
1.4016 0.235459 
1.4291 0.237279 
1.4566 0.241157 
1.4841 0.242814 
1.5116 0.243877 
1.5253 0.249424 
1.5391 0.254952 
1.5528 0.263575 
1.5666 0.272305 
1.5954 0.277860 
1.6229 0.280470 
1.6504 0.282615 
1.6779 0.284685 
1.7054 0.285164 
1.7192 0.289940 
1.7467 0.290507 
1.7604 0.291594 
1.7742 0.292791 
1.8030 0.290494 
1.8305 0.288271 
1.8443 0.289242 
1.8717 0.288406 
1.8855 0.290778 
1.8992 0.294153 
1.9130 0.297388 
1.9405 0.297131 
1.9542 0.297953 
1.9679 0.298206 
1.9954 0.296303 
2.0243 0.296433 
2.0518 0.297175 
2.0792 0.299656 
2.0930 0.303229 
2.1067 0.305861 
2.1342 0.308023 
2.1617 0.310066 
2.1891 0.313615 
2.2029 0.318774 
2.2317 0.320237 
2.2592 0.321020 
2.2729 0.321875 
2.3004 0.319573 
2.3279 0.318067 
2.3553 0.316634 
2.3828 0.318256 
2.3965 0.321703 
2.4240 0.322393 
2.4377 0.323145 
2.4666 0.320409 
2.4940 0.317967 
2.5215 0.313897 
2.5489 0.312674 
2.5627 0.311586 
2.5764 0.310205 
2.5901 0.311144 
2.6176 0.307838 
2.6313 0.307278 
2.6450 0.307443 
2.6725 0.306224 
2.6999 0.306201 
2.7288 0.307788 
2.7562 0.309656 
2.7837 0.308773 
2.7974 0.309552 
2.8111 0.310435 
2.8386 0.310125 
2.8523 0.312239 
2.8797 0.313729 
2.8935 0.316604 
2.9072 0.318656 
2.9209 0.319721 
2.9346 0.320278 
2.9483 0.319261 
2.9621 0.321088 
2.9909 0.324506 
3.0183 0.324272 
3.0320 0.325360 
3.0595 0.323012 
3.0732 0.321914 
3.1006 0.319525 
3.1281 0.318455 
3.1555 0.317041 
3.1829 0.315674 
3.1966 0.315836 
3.2104 0.314859 
3.2378 0.312704 
3.2652 0.309146 
3.2803 0.306763 
3.3077 0.304559 
3.3352 0.302298 
3.3626 0.300223 
3.3763 0.301925 
3.4037 0.300423 
3.4174 0.300371 
3.4311 0.301506 
3.4586 0.299476 
3.4860 0.298354 
3.4997 0.298265 
3.5134 0.297443 
3.5408 0.296036 
3.5682 0.293675 
3.5970 0.290817 
3.6244 0.287582 
3.6518 0.285488 
3.6793 0.284242 
3.7067 0.281610 
3.7204 0.279915 
3.7478 0.277286 
3.7752 0.274769 
3.8026 0.272431 
3.8163 0.272521 
3.8300 0.271287 
3.8437 0.270167 
3.8711 0.269582 
3.8848 0.268801 
3.8985 0.266137 
3.9136 0.264073 
3.9410 0.261051 
3.9684 0.257985 
3.9821 0.255826 
4.0095 0.252755 
4.0369 0.249592 
4.0643 0.247610 
4.0780 0.246445 
4.1054 0.245297 
4.1191 0.245124 
4.1465 0.241954 
4.1738 0.241192 
4.2012 0.240489 
4.2286 0.238779 
4.2560 0.237181 
4.2697 0.235896 
4.2834 0.232797 
4.2985 0.231208 
4.3108 0.230286 
4.3395 0.227588 
4.3532 0.227265 
4.3806 0.225997 
4.4080 0.224786 
4.4217 0.224987 
4.4491 0.223843 
4.4764 0.222091 
4.4901 0.221281 
4.5175 0.220344 
4.5312 0.219453 
4.5449 0.218762 
4.5723 0.217485 
4.5859 0.215979 
4.5996 0.214966 
4.6270 0.212306 
4.6407 0.209964 
4.6544 0.206988 
4.6681 0.204317 
4.6954 0.201857 
4.7091 0.199731 
4.7365 0.197127 
4.7515 0.197020 
4.7789 0.196119 
4.8063 0.194680 
4.8200 0.193285 
4.8336 0.191300 
4.8610 0.188703 
4.8747 0.186905 
4.8884 0.184965 
4.9157 0.182957 
4.9294 0.180468 
4.9431 0.177481 
4.9704 0.174854 
4.9978 0.171198 
5.0115 0.167994 
5.0251 0.165707 
5.0525 0.163353 
5.0799 0.161381 
5.0935 0.161242 
5.1072 0.160498 
5.1209 0.159848 
5.1482 0.158666 
5.1619 0.157180 
5.1893 0.155634 
5.2029 0.153934 
5.2166 0.151673 
5.2440 0.149067 
5.2713 0.147063 
5.2863 0.144695 
5.3000 0.142237 
5.3274 0.139861 
5.3410 0.136957 
5.3684 0.134430 
5.3820 0.132680 
5.4094 0.130195 
5.4367 0.128599 
5.4641 0.127045 
5.4914 0.125310 
5.5051 0.124504 
5.5324 0.122920 
5.5597 0.120641 
5.5734 0.118927 
5.6007 0.114719 
5.6144 0.111391 
5.6281 0.108533 
5.6554 0.106026 
5.6827 0.104232 
5.6964 0.103165 
5.7100 0.102565 
5.7374 0.102076 
5.7510 0.101610 
5.7784 0.100945 
5.7920 0.100444 
5.8193 0.099349 
5.8330 0.098520 
5.8467 0.097502 
5.8603 0.096637 
5.8876 0.095133 
5.9013 0.093580 
5.9150 0.091707 
5.9286 0.089889 
5.9423 0.088543 
5.9696 0.087607 
5.9969 0.086429 
6.0106 0.085331 
6.0242 0.084198 
6.0515 0.083301 
6.0789 0.082347 
6.0925 0.081677 
6.1062 0.081429 
6.1335 0.080672 
6.1621 0.080031 
6.1758 0.079183 
6.1895 0.078014 
6.2017 0.076956 
6.2304 0.075637 
6.2577 0.074277 
6.2850 0.073174 
6.2987 0.072423 
6.3260 0.071654 
6.3533 0.070838 
6.3669 0.070117 
6.3942 0.068503 
6.4215 0.067175 
6.4352 0.066350 
6.4625 0.065629 
6.4761 0.065146 
6.5034 0.064650 
6.5171 0.064114 
6.5307 0.062867 
6.5444 0.061283 
6.5716 0.059254 
6.5989 0.057249 
6.6262 0.055641 
6.6399 0.054527 
6.6672 0.053485 
6.6808 0.052837 
6.6944 0.052219 
6.7081 0.051812 
6.7354 0.051462 
6.7627 0.050810 
6.7763 0.049945 
6.8036 0.048297 
6.8172 0.046167 
6.8309 0.044318 
6.8581 0.042587 
6.8854 0.041556 
6.9127 0.040568 
6.9400 0.039937 
6.9672 0.039118 
6.9809 0.037842 
6.9945 0.036915 
7.0218 0.035993 
7.0491 0.035464 
7.0627 0.035248 
7.0900 0.035182 
7.1172 0.034932 
7.1445 0.034405 
7.1581 0.033789 
7.1854 0.032598 
7.1990 0.031374 
7.2127 0.030210 
7.2399 0.029121 
7.2536 0.028571 
7.2672 0.028365 
7.2808 0.028343 
7.2945 0.028176 
7.3081 0.027985 
7.3217 0.027322 
7.3490 0.026406 
7.3626 0.025751 
7.3899 0.025138 
7.4035 0.024852 
7.4171 0.024760 
7.4444 0.024719 
7.4580 0.024715 
7.4853 0.024621 
7.4989 0.024538 
7.5125 0.024471 
7.5398 0.024254 
7.5670 0.023768 
7.5943 0.022983 
7.6079 0.022343 
7.6351 0.021940 
7.6624 0.022042 
7.6760 0.022671 
7.6896 0.023709 
7.7169 0.024218 
7.7305 0.024338 
7.7577 0.023728 
7.7850 0.022914 
7.8122 0.022039 
7.8258 0.021275 
7.8531 0.020645 
7.8667 0.020258 
7.8803 0.020128 
7.9089 0.019736 
7.9212 0.019454 
7.9348 0.019229 
7.9620 0.018995 
7.9879 0.018978 
8.0151 0.019016 
8.0315 0.019073 
8.0573 0.019037 
8.0723 0.018936 
8.0982 0.018613 
8.1268 0.018307 
8.1513 0.018077 
8.1799 0.017916 
8.1948 0.018169 
8.2084 0.018458 
8.2343 0.018587 
8.2493 0.018538 
8.2697 0.018300 
8.2901 0.018083 
8.3214 0.017838 
8.3432 0.017764 
8.3718 0.017630 
8.3908 0.017443 
8.4044 0.017076 
8.4262 0.016473 
8.4398 0.015971 
8.4589 0.015802 
8.4793 0.015982 
8.5078 0.016256 
8.5269 0.016215 
8.5487 0.015642 
8.5745 0.014469 
8.6017 0.013454 
8.6221 0.012774 
8.6357 0.012569 
8.6629 0.012633 
8.6833 0.012891 
8.7037 0.013078 
8.7173 0.013094 
8.7432 0.013011 
8.7649 0.012935 
8.7840 0.012893 
8.8057 0.012822 
8.8329 0.012660 
8.8601 0.012363 
8.8792 0.012038 
8.8928 0.011843 
8.9145 0.011810 
8.9336 0.011847 
8.9553 0.011819 
8.9866 0.011659 
9.0097 0.011310 
9.0274 0.010892 
9.0559 0.010391 
9.0845 0.010034 
9.1103 0.009935 
9.1320 0.009960 
9.1456 0.010050 
9.1769 0.010032 
9.1932 0.009847 
9.2122 0.009558 
9.2313 0.009285 
9.2448 0.009282 
9.2584 0.009496 
9.2802 0.009879 
