x  f 
mm   
0.0000 37730.969553 
0.0144 0.450389 
0.0366 0.247443 
0.0510 0.214381 
0.0654 0.188911 
0.0876 0.163270 
0.1020 0.156630 
0.1164 0.157985 
0.1309 0.165089 
0.1530 0.166440 
0.1674 0.179516 
0.1818 0.186712 
0.2040 0.181759 
0.2184 0.184183 
0.2328 0.184991 
0.2549 0.181734 
0.2694 0.187689 
0.2838 0.189967 
0.2982 0.189859 
0.3204 0.185700 
0.3348 0.187249 
0.3492 0.191219 
0.3713 0.192953 
0.3858 0.197863 
0.4002 0.198725 
0.4146 0.199016 
0.4367 0.193638 
0.4511 0.193947 
0.4656 0.194536 
0.4877 0.191001 
0.5021 0.190756 
0.5165 0.188797 
0.5310 0.188043 
0.5531 0.184315 
0.5675 0.184249 
0.5819 0.185440 
0.6040 0.184086 
0.6184 0.186496 
0.6329 0.189818 
0.6473 0.193212 
0.6694 0.193732 
0.6838 0.195699 
0.6982 0.198259 
0.7126 0.200736 
0.7348 0.201484 
0.7492 0.205868 
0.7636 0.209144 
0.7857 0.210018 
0.8001 0.212584 
0.8145 0.213972 
0.8289 0.214395 
0.8510 0.213214 
0.8655 0.214504 
0.8799 0.216556 
0.8943 0.218964 
0.9164 0.220168 
0.9308 0.222873 
0.9452 0.225133 
0.9673 0.226168 
0.9817 0.228904 
0.9961 0.232239 
1.0106 0.234841 
1.0327 0.235075 
1.0471 0.235744 
1.0615 0.235765 
1.0759 0.236830 
1.0980 0.236116 
1.1124 0.238477 
1.1268 0.239997 
1.1412 0.241473 
1.1633 0.241725 
1.1777 0.242907 
1.1921 0.245489 
1.2065 0.247956 
1.2286 0.248804 
1.2430 0.251065 
1.2574 0.252543 
1.2718 0.253748 
1.2939 0.253258 
1.3083 0.254219 
1.3227 0.254828 
1.3371 0.255781 
1.3592 0.255491 
1.3736 0.257226 
1.3880 0.258118 
1.4024 0.259611 
1.4245 0.258816 
1.4389 0.258979 
1.4533 0.258911 
1.4677 0.257035 
1.4898 0.254014 
1.5042 0.252157 
1.5186 0.250907 
1.5330 0.250381 
1.5474 0.249463 
1.5695 0.247391 
1.5839 0.246060 
1.5983 0.245078 
1.6127 0.244308 
1.6348 0.242202 
1.6492 0.241827 
1.6636 0.241549 
1.6780 0.241982 
1.7000 0.241564 
1.7144 0.242144 
1.7288 0.243074 
1.7432 0.242590 
1.7576 0.241382 
1.7797 0.239065 
1.7941 0.237145 
1.8085 0.236392 
1.8229 0.236251 
1.8449 0.234639 
1.8593 0.234411 
1.8737 0.233076 
1.8881 0.231940 
1.9025 0.230987 
1.9246 0.229164 
1.9390 0.228918 
1.9534 0.228495 
1.9678 0.228023 
1.9898 0.226438 
2.0042 0.224981 
2.0186 0.223307 
2.0330 0.220924 
2.0474 0.219356 
2.0694 0.216548 
2.0838 0.214852 
2.0982 0.213494 
2.1126 0.211798 
2.1347 0.210630 
2.1491 0.210267 
2.1634 0.210241 
2.1778 0.210045 
2.1922 0.209380 
2.2066 0.208877 
2.2287 0.207462 
2.2430 0.206994 
2.2574 0.206117 
2.2718 0.205245 
2.2939 0.204066 
2.3082 0.203500 
2.3226 0.202855 
2.3370 0.201506 
2.3514 0.199200 
2.3734 0.196015 
2.3878 0.193202 
2.4022 0.191682 
2.4166 0.191077 
2.4310 0.190675 
2.4530 0.190478 
2.4674 0.189431 
2.4818 0.187842 
2.4962 0.186933 
2.5105 0.185501 
2.5326 0.184233 
2.5470 0.183314 
2.5613 0.182058 
2.5757 0.180660 
2.5901 0.179001 
