x  f 
mm   
0.0000 34948.456462 
0.0079 0.767672 
0.0307 0.296642 
0.0534 0.210766 
0.0613 0.211709 
0.0841 0.182498 
0.1068 0.164555 
0.1148 0.169417 
0.1375 0.156659 
0.1454 0.157027 
0.1682 0.145427 
0.1761 0.152618 
0.1988 0.146086 
0.2216 0.142434 
0.2295 0.148783 
0.2523 0.146081 
0.2750 0.143717 
0.2829 0.149274 
0.3057 0.147573 
0.3136 0.154967 
0.3363 0.153836 
0.3591 0.153077 
0.3670 0.158800 
0.3897 0.157505 
0.4125 0.157794 
0.4204 0.163703 
0.4431 0.164294 
0.4510 0.169191 
0.4738 0.168241 
0.4965 0.168841 
0.5044 0.175124 
0.5271 0.178813 
0.5351 0.188240 
0.5578 0.188842 
0.5805 0.189480 
0.5884 0.194395 
0.6112 0.194572 
0.6339 0.198844 
0.6418 0.204889 
0.6646 0.206223 
0.6725 0.210909 
0.6952 0.210871 
0.7179 0.212702 
0.7258 0.217697 
0.7486 0.222040 
0.7713 0.224548 
0.7792 0.229758 
0.8019 0.232522 
0.8247 0.233424 
0.8326 0.237373 
0.8553 0.240538 
0.8780 0.242161 
0.8859 0.246119 
0.9086 0.249070 
0.9166 0.253721 
0.9393 0.253865 
0.9620 0.254502 
0.9699 0.259370 
0.9926 0.260264 
1.0154 0.261138 
1.0233 0.267750 
1.0460 0.267639 
1.0687 0.266157 
1.0766 0.268061 
1.0993 0.265659 
1.1220 0.263365 
1.1299 0.265021 
1.1527 0.263325 
1.1754 0.262004 
1.1833 0.263712 
1.2060 0.262135 
1.2287 0.261505 
1.2366 0.262811 
1.2593 0.260579 
1.2820 0.258722 
1.2899 0.258936 
1.3126 0.256246 
1.3353 0.253468 
1.3432 0.251958 
1.3660 0.248939 
1.3739 0.250150 
1.3966 0.249169 
1.4193 0.248958 
1.4420 0.250483 
1.4499 0.252589 
1.4726 0.250714 
1.4953 0.248871 
1.5032 0.248952 
1.5259 0.246922 
1.5486 0.246264 
1.5565 0.249569 
1.5792 0.250477 
1.6019 0.250384 
1.6098 0.255398 
1.6325 0.256415 
1.6552 0.255412 
1.6631 0.258079 
1.6858 0.257153 
1.7085 0.255321 
1.7164 0.256681 
1.7391 0.255206 
1.7618 0.251708 
1.7697 0.251922 
1.7924 0.250226 
1.8151 0.249456 
1.8377 0.250107 
1.8456 0.252695 
1.8683 0.253512 
1.8762 0.256176 
1.8989 0.255802 
1.9216 0.256468 
1.9443 0.258090 
1.9522 0.258790 
1.9749 0.258125 
1.9976 0.256502 
2.0055 0.256521 
2.0281 0.255267 
2.0508 0.254657 
2.0735 0.254590 
2.0814 0.256125 
2.1041 0.257765 
2.1268 0.257609 
2.1347 0.260285 
2.1573 0.260663 
2.1800 0.257489 
2.1879 0.257566 
2.2106 0.255771 
2.2333 0.254511 
2.2560 0.255563 
2.2638 0.257271 
2.2865 0.255374 
2.3092 0.252742 
2.3171 0.250770 
2.3398 0.247689 
2.3624 0.243758 
2.3851 0.239776 
2.3930 0.238404 
2.4157 0.235774 
