x  f 
mm   
0.0000 36270.669371 
0.0279 0.087440 
0.0579 0.021579 
0.0858 0.008776 
0.1137 0.002737 
0.1417 0.002904 
0.1696 0.006012 
0.1975 0.008489 
0.2255 0.013615 
0.2534 0.017122 
0.2813 0.018999 
0.3092 0.021552 
0.3372 0.023271 
0.3651 0.023281 
0.3930 0.022778 
0.4209 0.021760 
0.4489 0.020999 
0.4768 0.021183 
0.5047 0.022268 
0.5326 0.023669 
0.5605 0.024989 
0.5884 0.026221 
0.6164 0.027111 
0.6443 0.027294 
0.6722 0.027243 
0.7001 0.026902 
0.7280 0.027026 
0.7559 0.028258 
0.7838 0.029524 
0.8117 0.030874 
0.8396 0.031853 
0.8675 0.032680 
0.8954 0.033873 
0.9233 0.035244 
0.9512 0.036180 
0.9791 0.036710 
1.0070 0.037272 
1.0349 0.038110 
1.0628 0.038831 
1.0907 0.039752 
1.1186 0.040696 
1.1465 0.041666 
1.1744 0.042946 
1.2023 0.044441 
1.2301 0.045748 
1.2580 0.047533 
1.2859 0.049573 
1.3138 0.051297 
1.3417 0.053795 
1.3696 0.055881 
1.3974 0.057879 
1.4253 0.059753 
1.4532 0.061119 
1.4811 0.062910 
1.5089 0.065056 
1.5368 0.067947 
1.5647 0.070913 
1.5926 0.073508 
1.6204 0.075821 
1.6483 0.077566 
1.6762 0.079040 
1.7040 0.080128 
1.7319 0.081345 
1.7598 0.083013 
1.7876 0.084978 
1.8155 0.087669 
1.8433 0.090581 
1.8712 0.093512 
1.8991 0.096468 
1.9269 0.099442 
1.9548 0.102304 
1.9826 0.105285 
2.0105 0.107857 
2.0383 0.109952 
2.0662 0.111808 
2.0940 0.113873 
2.1219 0.116507 
2.1497 0.119633 
2.1776 0.122668 
2.2054 0.125752 
2.2333 0.128656 
2.2611 0.131432 
2.2889 0.134636 
2.3168 0.137664 
2.3446 0.140528 
2.3725 0.143420 
2.4003 0.145794 
2.4281 0.148141 
2.4560 0.150703 
2.4838 0.152823 
2.5116 0.155199 
2.5395 0.157719 
2.5673 0.160306 
2.5951 0.163261 
2.6229 0.166025 
2.6508 0.168498 
2.6786 0.170778 
2.7064 0.172969 
2.7342 0.175402 
2.7621 0.177948 
2.7899 0.180584 
2.8177 0.183498 
2.8455 0.186779 
2.8713 0.190220 
2.8992 0.193473 
2.9270 0.196500 
2.9548 0.199058 
2.9826 0.201429 
3.0104 0.203781 
3.0382 0.205862 
3.0660 0.207908 
3.0938 0.210128 
3.1216 0.212204 
3.1494 0.214818 
3.1772 0.217642 
3.2050 0.220517 
3.2328 0.223417 
3.2606 0.226003 
3.2884 0.228401 
3.3162 0.230942 
3.3440 0.233514 
3.3718 0.236190 
3.3996 0.238742 
3.4274 0.240857 
3.4552 0.242988 
3.4830 0.245235 
3.5108 0.247827 
3.5386 0.250726 
3.5664 0.253395 
3.5941 0.255826 
3.6219 0.258107 
3.6477 0.260511 
3.6755 0.262737 
3.7033 0.265058 
3.7311 0.267198 
3.7588 0.269126 
3.7866 0.271131 
3.8144 0.273087 
3.8422 0.275260 
3.8699 0.277301 
3.8977 0.279611 
3.9255 0.282177 
3.9533 0.284633 
3.9810 0.287147 
4.0088 0.289343 
4.0366 0.291094 
4.0643 0.292636 
4.0921 0.294464 
4.1199 0.296487 
4.1476 0.298485 
4.1754 0.300585 
4.2012 0.302587 
4.2289 0.304458 
4.2567 0.306381 
4.2844 0.308096 
4.3122 0.309694 
4.3399 0.311185 
4.3677 0.312654 
4.3954 0.314233 
4.4232 0.315836 
4.4509 0.317175 
4.4787 0.318580 
4.5064 0.319906 
4.5342 0.321312 
4.5619 0.322847 
4.5897 0.324427 
4.6174 0.325920 
4.6432 0.327264 
4.6709 0.328431 
4.6986 0.329442 
4.7264 0.330673 
4.7541 0.331949 
4.7818 0.333119 
4.8096 0.334327 
4.8373 0.335484 
4.8650 0.336744 
4.8928 0.338070 
4.9205 0.339359 
4.9482 0.340395 
4.9760 0.341235 
5.0017 0.342435 
5.0314 0.343168 
5.0571 0.344016 
5.0849 0.344725 
5.1126 0.345415 
5.1403 0.346247 
5.1680 0.347343 
5.1957 0.348559 
5.2235 0.349224 
5.2512 0.349775 
5.2789 0.350532 
5.3066 0.351146 
5.3343 0.351901 
5.3620 0.352531 
5.3877 0.353035 
5.4155 0.353631 
5.4432 0.354381 
5.4709 0.355043 
5.4986 0.355527 
5.5263 0.356036 
5.5540 0.356383 
5.5817 0.356909 
5.6094 0.357340 
5.6371 0.357400 
5.6648 0.357500 
5.6905 0.357663 
5.7182 0.357702 
5.7459 0.357838 
5.7736 0.357940 
5.8013 0.358140 
5.8289 0.358420 
5.8566 0.358579 
5.8843 0.358632 
5.9120 0.358423 
5.9397 0.358343 
5.9674 0.358152 
5.9951 0.357819 
6.0208 0.357667 
6.0484 0.357119 
6.0761 0.356611 
6.1038 0.356378 
6.1315 0.355930 
6.1592 0.355450 
6.1868 0.355059 
6.2145 0.354540 
6.2422 0.354107 
6.2698 0.353635 
6.2955 0.353184 
6.3232 0.352383 
6.3509 0.351602 
6.3785 0.350768 
6.4062 0.349785 
6.4339 0.348980 
6.4615 0.348235 
6.4892 0.347472 
6.5169 0.346744 
6.5445 0.345953 
6.5702 0.345091 
6.5979 0.344120 
6.6255 0.343280 
6.6532 0.342151 
6.6808 0.341035 
6.7085 0.339846 
6.7361 0.338405 
6.7638 0.337204 
6.7914 0.335996 
6.8191 0.334950 
6.8447 0.334058 
6.8724 0.332977 
6.9000 0.331648 
6.9277 0.329916 
6.9553 0.328113 
6.9830 0.326205 
7.0106 0.324614 
7.0382 0.323455 
7.0659 0.322117 
7.0915 0.320863 
7.1192 0.319410 
7.1468 0.317687 
7.1744 0.316166 
7.2021 0.314889 
7.2297 0.313457 
7.2573 0.312144 
7.2850 0.310799 
7.3126 0.309048 
7.3382 0.307317 
7.3659 0.305326 
7.3935 0.303319 
7.4211 0.301537 
7.4487 0.300012 
7.4763 0.298520 
7.5040 0.296998 
7.5316 0.295222 
7.5572 0.293368 
7.5848 0.291373 
7.6125 0.289435 
7.6401 0.287669 
7.6677 0.285757 
7.6953 0.283836 
7.7229 0.281944 
7.7505 0.279928 
7.7761 0.278037 
7.8037 0.276059 
7.8314 0.274039 
7.8590 0.272224 
7.8866 0.270463 
7.9142 0.268725 
7.9418 0.266820 
7.9694 0.264757 
7.9970 0.262584 
8.0226 0.260608 
8.0502 0.258718 
8.0778 0.256940 
8.1054 0.255447 
8.1330 0.253726 
8.1605 0.251809 
8.1881 0.249759 
8.2138 0.247510 
8.2413 0.245305 
8.2689 0.243348 
8.2965 0.241481 
8.3241 0.239541 
8.3517 0.237453 
8.3793 0.235154 
8.4068 0.232881 
8.4344 0.230833 
8.4600 0.228947 
8.4876 0.227005 
8.5152 0.224925 
8.5428 0.222678 
8.5703 0.220478 
8.5979 0.218465 
8.6255 0.216544 
8.6530 0.214751 
8.6786 0.212945 
8.7062 0.210864 
8.7338 0.208708 
8.7613 0.206496 
8.7889 0.204340 
8.8165 0.202396 
8.8421 0.200499 
8.8696 0.198595 
8.8972 0.196717 
8.9247 0.194896 
8.9523 0.193031 
8.9799 0.191051 
9.0074 0.188983 
9.0330 0.186737 
9.0605 0.184573 
9.0881 0.182594 
9.1156 0.180809 
9.1432 0.179171 
9.1707 0.177643 
9.1983 0.175927 
9.2239 0.173900 
9.2514 0.171833 
9.2790 0.169587 
9.3065 0.167501 
9.3340 0.165755 
9.3616 0.164114 
9.3871 0.162586 
9.4147 0.160955 
9.4422 0.159182 
9.4698 0.157423 
9.4973 0.155752 
9.5248 0.154085 
9.5524 0.152381 
9.5779 0.150539 
9.6055 0.148640 
9.6330 0.146912 
9.6605 0.145412 
9.6880 0.144046 
9.7156 0.142674 
9.7411 0.141240 
9.7686 0.139559 
9.7962 0.137764 
9.8237 0.136059 
9.8512 0.134431 
9.8787 0.132833 
9.9043 0.131346 
9.9318 0.129697 
9.9593 0.127950 
9.9868 0.126289 
10.0143 0.124658 
10.0418 0.123050 
10.0674 0.121616 
10.0949 0.120363 
10.1224 0.119199 
10.1499 0.118073 
10.1774 0.116724 
10.2049 0.115060 
10.2304 0.113276 
10.2580 0.111465 
10.2855 0.109753 
10.3130 0.108386 
10.3405 0.107175 
10.3679 0.106058 
10.3935 0.105009 
10.4210 0.103789 
10.4485 0.102486 
10.4760 0.101031 
10.5035 0.099521 
10.5290 0.098095 
10.5565 0.096706 
10.5840 0.095371 
10.6114 0.094013 
10.6389 0.092602 
10.6664 0.091308 
10.6919 0.090319 
10.7194 0.089468 
10.7469 0.088666 
10.7744 0.087660 
10.8019 0.086415 
10.8274 0.085057 
10.8548 0.083586 
10.8823 0.082278 
10.9098 0.081124 
10.9373 0.080130 
10.9647 0.079181 
10.9903 0.078317 
11.0177 0.077345 
11.0452 0.076296 
11.0727 0.075367 
11.1001 0.074387 
11.1256 0.073488 
11.1531 0.072617 
11.1806 0.071754 
11.2080 0.070850 
11.2355 0.070006 
11.2610 0.069294 
11.2884 0.068583 
11.3159 0.067903 
11.3433 0.067118 
11.3708 0.066246 
11.3963 0.065313 
11.4237 0.064336 
11.4512 0.063478 
11.4786 0.062731 
11.5061 0.062129 
11.5316 0.061630 
11.5590 0.061075 
11.5865 0.060500 
11.6139 0.059906 
11.6394 0.059311 
11.6668 0.058762 
11.6943 0.058257 
11.7217 0.057869 
11.7492 0.057549 
11.7766 0.057201 
11.8021 0.056639 
11.8295 0.055830 
11.8570 0.054829 
11.8844 0.053794 
11.9099 0.052841 
11.9373 0.052069 
11.9647 0.051569 
11.9921 0.051219 
12.0196 0.051026 
12.0470 0.050787 
12.0725 0.050464 
12.0999 0.049976 
12.1273 0.049436 
12.1547 0.048938 
12.1802 0.048483 
12.2076 0.048127 
12.2350 0.047773 
12.2625 0.047414 
12.2899 0.047005 
12.3153 0.046560 
12.3427 0.046068 
12.3702 0.045562 
12.3976 0.045165 
12.4230 0.044879 
12.4504 0.044697 
12.4778 0.044548 
12.5052 0.044346 
12.5326 0.044054 
12.5581 0.043701 
12.5855 0.043178 
12.6129 0.042642 
12.6403 0.042069 
12.6657 0.041549 
12.6931 0.041155 
12.7205 0.040721 
12.7479 0.040286 
12.7753 0.039795 
12.8008 0.039311 
12.8282 0.038831 
12.8556 0.038401 
12.8829 0.038067 
12.9103 0.037906 
12.9377 0.037897 
12.9632 0.038051 
12.9886 0.038270 
13.0179 0.038429 
13.0434 0.038484 
13.0707 0.038375 
13.0981 0.038102 
13.1255 0.037695 
13.1529 0.037268 
13.1783 0.036905 
13.2057 0.036698 
13.2311 0.036641 
13.2585 0.036611 
13.2859 0.036553 
13.3132 0.036390 
13.3406 0.036140 
13.3660 0.035855 
13.3934 0.035507 
13.4208 0.035098 
13.4481 0.034637 
13.4755 0.034153 
13.5009 0.033733 
13.5283 0.033356 
13.5537 0.033055 
13.5810 0.032855 
13.6084 0.032732 
13.6357 0.032676 
13.6631 0.032601 
13.6885 0.032571 
13.7159 0.032465 
13.7432 0.032395 
13.7706 0.032371 
13.7960 0.032256 
13.8233 0.032176 
13.8487 0.032048 
13.8761 0.031899 
13.9034 0.031694 
13.9308 0.031399 
13.9581 0.031037 
13.9855 0.030559 
14.0108 0.030128 
14.0382 0.029731 
14.0655 0.029368 
14.0929 0.029053 
14.1183 0.028778 
14.1475 0.028474 
14.1729 0.028173 
14.2003 0.027880 
14.2256 0.027549 
14.2530 0.027230 
14.2803 0.026876 
14.3057 0.026456 
14.3350 0.025922 
14.3604 0.025390 
14.3877 0.024855 
14.4131 0.024338 
14.4423 0.023861 
14.4677 0.023383 
14.4970 0.022912 
14.5224 0.022558 
14.5497 0.022315 
14.5750 0.022164 
14.6024 0.022041 
14.6277 0.021952 
14.6550 0.021777 
14.6804 0.021442 
14.7077 0.021023 
14.7350 0.020460 
14.7623 0.019890 
14.7897 0.019332 
14.8189 0.018800 
14.8423 0.018264 
14.8696 0.017736 
14.8969 0.017284 
14.9223 0.016850 
14.9496 0.016492 
14.9769 0.016148 
15.0042 0.015871 
15.0296 0.015650 
15.0588 0.015409 
15.0822 0.015168 
15.1251 0.014792 
15.1641 0.014332 
15.1894 0.013801 
15.2187 0.013261 
15.2440 0.012728 
15.2733 0.012236 
15.2967 0.011824 
15.3239 0.011475 
15.3415 0.011171 
15.3649 0.010897 
15.4038 0.010612 
15.4311 0.010273 
15.4584 0.009984 
15.4818 0.009669 
15.5110 0.009355 
15.5383 0.009058 
15.5656 0.008723 
15.6085 0.008356 
15.6299 0.007995 
15.6708 0.007579 
15.6981 0.007115 
15.7253 0.006606 
15.7526 0.006064 
15.7955 0.005477 
15.8227 0.004909 
15.8480 0.004485 
15.8831 0.004120 
15.9201 0.003892 
15.9552 0.003746 
15.9785 0.003564 
16.0175 0.003398 
16.0330 0.003214 
16.0720 0.002987 
16.1148 0.002747 
16.1382 0.002430 
16.1537 0.002050 
16.1927 0.001618 
16.2336 0.001127 
16.2589 0.000634 
16.2861 0.000195 
16.3250 -0.000169 
16.3639 -0.000489 
16.3931 -0.000749 
16.4107 -0.000984 
16.4437 -0.001290 
16.4612 -0.001618 
16.4885 -0.001940 
16.5254 -0.002298 
16.5683 -0.002636 
16.5935 -0.002905 
16.6208 -0.003170 
16.6597 -0.003420 
16.6752 -0.003589 
16.6986 -0.003790 
16.7258 -0.004010 
16.7530 -0.004247 
16.7939 -0.004514 
16.8328 -0.004729 
16.8600 -0.004870 
16.8833 -0.004924 
16.9222 -0.004975 
16.9494 -0.005054 
16.9767 -0.005167 
17.0214 -0.005315 
17.0661 -0.005457 
17.0991 -0.005523 
17.1263 -0.005606 
17.1652 -0.005678 
17.1808 -0.005751 
17.2177 -0.005909 
17.2430 -0.006072 
17.2838 -0.006278 
17.3246 -0.006472 
17.3498 -0.006648 
17.3926 -0.006771 
17.4178 -0.006767 
17.4470 -0.006707 
17.4722 -0.006607 
17.4994 -0.006481 
17.5363 -0.006392 
17.5771 -0.006317 
17.6160 -0.006253 
17.6568 -0.006190 
